date,sym,open,high,low,close,roll_rth,n_hours,atr_hl,atr_tr,atr_trr,atr_tr_wilder,n_atr_obs_prior
2022-08-01,NQU2,12897.0,13108.75,12851.75,12963.0,0,7,287.89285714285717,314.75,314.75,314.7850235041011,398
2022-08-02,NQU2,12864.75,13097.0,12820.0,12922.5,0,7,283.85714285714283,310.7142857142857,310.7142857142857,310.65752182523676,399
2022-08-03,NQU2,12993.25,13310.25,12989.5,13272.25,0,7,279.92857142857144,306.7857142857143,306.7857142857143,308.25341312343414,400
2022-08-04,NQU2,13274.5,13346.75,13184.75,13330.75,0,7,279.7142857142857,311.35714285714283,311.35714285714283,313.9317407574746,401
2022-08-05,NQU2,13118.25,13310.0,13085.0,13226.25,0,7,279.875,307.6607142857143,307.6607142857143,303.07947356051216,402
2022-08-08,NQU2,13264.25,13419.25,13120.5,13181.75,0,7,272.4107142857143,301.67857142857144,301.67857142857144,298.9845111633327,403
2022-08-09,NQU2,13101.0,13112.25,12963.25,13032.0,0,7,272.75,295.875,295.875,298.96776036595173,404
2022-08-10,NQU2,13340.25,13408.0,13237.75,13393.5,0,7,264.82142857142856,292.9107142857143,292.9107142857143,293.2200631969552,405
2022-08-11,NQU2,13489.5,13575.0,13285.0,13317.5,0,7,257.51785714285717,300.30357142857144,300.30357142857144,299.13291582574413,406
2022-08-12,NQU2,13402.5,13583.25,13359.25,13579.5,0,7,252.89285714285714,295.67857142857144,295.67857142857144,298.4805646953338,407
2022-08-15,NQU2,13534.75,13706.0,13534.25,13685.25,0,7,256.2142857142857,301.98214285714283,301.98214285714283,296.14266721709566,408
2022-08-16,NQU2,13641.75,13740.75,13522.75,13653.75,0,7,253.01785714285714,294.19642857142856,294.19642857142856,287.2574767015888,409
2022-08-17,NQU2,13517.25,13616.0,13406.25,13496.25,0,7,239.05357142857142,268.35714285714283,268.35714285714283,282.31051408004674,410
2022-08-18,NQU2,13491.5,13575.5,13422.5,13528.75,0,7,231.5,263.5,263.5,279.82404878861485,411
2022-08-19,NQU2,13399.0,13425.25,13228.75,13263.25,0,7,223.30357142857142,254.91071428571428,254.91071428571428,270.76518816085667,412
2022-08-22,NQU2,13080.25,13092.25,12874.5,12916.25,0,7,218.98214285714286,257.98214285714283,257.98214285714283,272.85338900650976,413
2022-08-23,NQU2,12898.25,13018.5,12866.0,12899.5,0,7,214.75,265.9642857142857,265.9642857142857,281.13171836318764,414
2022-08-24,NQU2,12876.5,13011.25,12851.5,12934.25,0,7,202.73214285714286,249.16071428571428,249.16071428571428,271.9437384801028,415
2022-08-25,NQU2,13007.5,13161.5,12962.0,13159.0,0,7,202.57142857142858,249.0,249.0,263.9299000172383,416
2022-08-26,NQU2,13146.0,13198.5,12616.25,12619.0,0,7,200.75,247.67857142857142,247.67857142857142,261.3099071588641,417
2022-08-29,NQU2,12503.5,12610.25,12448.25,12494.75,0,7,221.0,267.92857142857144,267.92857142857144,284.23419950465956,418
2022-08-30,NQU2,12563.5,12587.25,12247.5,12353.5,0,7,221.92857142857142,264.51785714285717,264.51785714285717,276.12818525432675,419
2022-08-31,NQU2,12477.25,12513.0,12276.25,12281.5,0,7,234.03571428571428,261.92857142857144,261.92857142857144,280.6726005933034,420
2022-09-01,NQU2,12172.25,12299.5,12017.75,12285.25,0,7,230.23214285714286,258.125,258.125,277.53527197949603,421
2022-09-02,NQU2,12404.75,12461.5,12040.25,12110.25,0,7,234.35714285714286,259.26785714285717,259.26785714285717,277.83632398096063,422
2022-09-05,NQU2,12112.75,12167.5,12104.25,12136.0,0,4,252.17857142857142,277.0892857142857,277.0892857142857,288.0801579823206,423
2022-09-06,NQU2,12128.25,12169.0,11930.0,12021.75,0,7,241.125,266.0357142857143,266.0357142857143,272.0208609835834,424
2022-09-07,NQU2,12039.75,12306.25,12029.5,12262.0,0,7,243.21428571428572,265.42857142857144,265.42857142857144,269.6622280561846,425
2022-09-08,NQU2,12175.75,12379.5,12115.75,12326.25,0,7,252.05357142857142,274.82142857142856,274.82142857142856,270.72206890931426,426
2022-09-09,NQU2,12416.75,12613.75,12415.5,12589.75,0,7,256.85714285714283,272.23214285714283,272.23214285714283,270.2240639872204,427
2022-09-12,NQZ2,12728.5,12838.25,12719.75,12825.25,0,7,255.46428571428572,265.0,265.0,271.45805941670466,428
2022-09-13,NQZ2,12455.25,12508.5,12082.25,12119.75,0,7,253.03571428571428,271.85714285714283,262.57142857142856,269.8181980297972,429
2022-09-14,NQZ2,12170.25,12253.0,12092.75,12217.5,0,7,272.07142857142856,313.51785714285717,304.23214285714283,303.61689817052593,430
2022-09-15,NQZ2,12131.25,12234.0,11937.5,12004.25,0,7,269.26785714285717,308.73214285714283,299.44642857142856,293.3764054440598,431
2022-09-16,NQZ2,11866.5,11948.5,11778.5,11927.25,0,7,248.85714285714286,288.32142857142856,279.0357142857143,293.59951934091265,432
2022-09-19,NQZ2,11819.75,12030.75,11815.75,12027.0,0,7,249.42857142857142,292.25,282.9642857142857,288.75312510227604,433
2022-09-20,NQZ2,11916.5,12023.25,11828.25,11925.5,0,7,240.51785714285714,283.3392857142857,274.05357142857144,283.48504473782776,434
2022-09-21,NQZ2,11962.5,12140.5,11703.0,11703.75,0,7,237.53571428571428,280.625,271.3392857142857,277.43254154226867,435
2022-09-22,NQZ2,11642.0,11685.25,11510.0,11563.0,0,7,248.66071428571428,291.75,282.4642857142857,288.8659314321066,436
2022-09-23,NQZ2,11461.0,11471.0,11229.0,11373.75,0,7,231.08928571428572,275.5,266.2142857142857,282.07193632981324,437
2022-09-26,NQZ2,11352.0,11537.75,11293.0,11318.25,0,7,243.85714285714286,294.8392857142857,285.55357142857144,285.7810837348266,438
2022-09-27,NQZ2,11470.5,11568.25,11233.5,11332.75,0,7,244.26785714285714,295.25,285.9642857142857,282.8502920394819,439
2022-09-28,NQZ2,11331.0,11613.5,11266.0,11553.75,0,7,248.41071428571428,298.8392857142857,289.55357142857144,286.5574140366617,440
2022-09-29,NQZ2,11387.0,11402.25,11091.5,11231.75,0,7,254.39285714285714,304.82142857142856,295.5357142857143,290.9104558911859,441
2022-09-30,NQZ2,11186.5,11357.25,11024.25,11030.25,0,7,262.42857142857144,317.30357142857144,308.01785714285717,303.1489947561012,442
2022-10-03,NQZ2,11105.0,11358.25,11039.75,11290.75,0,7,277.75,323.3392857142857,323.3392857142857,305.2812094163797,443
2022-10-04,NQZ2,11516.0,11675.0,11514.25,11643.75,0,7,270.05357142857144,293.69642857142856,293.69642857142856,306.90398017235253,444
2022-10-05,NQZ2,11486.0,11711.0,11366.5,11636.5,0,7,270.0892857142857,309.69642857142856,309.69642857142856,312.4286958743274,445
2022-10-06,NQZ2,11590.5,11721.5,11526.5,11542.25,0,7,273.51785714285717,313.125,313.125,314.7195033118755,446
2022-10-07,NQZ2,11345.75,11350.0,11043.25,11099.5,0,7,275.30357142857144,310.92857142857144,310.92857142857144,306.1681102181701,447
2022-10-10,NQZ2,11108.75,11126.0,10876.75,10980.75,0,7,281.85714285714283,331.2142857142857,331.2142857142857,319.94181663115796,448
2022-10-11,NQZ2,10920.0,11039.5,10767.25,10844.0,0,7,285.73214285714283,334.82142857142856,334.82142857142856,314.8924011575038,449
2022-10-12,NQZ2,10865.5,10945.75,10805.5,10837.25,0,7,273.92857142857144,323.01785714285717,323.01785714285717,311.84651536053923,450
2022-10-13,NQZ2,10523.0,11142.75,10484.75,11081.25,0,7,271.42857142857144,319.19642857142856,319.19642857142856,299.589621406215,451
2022-10-14,NQZ2,11181.25,11207.5,10726.75,10748.0,0,7,301.14285714285717,342.3392857142857,342.3392857142857,325.1903627343425,452
2022-10-17,NQZ2,11001.25,11146.25,10999.0,11111.25,0,7,318.0,359.19642857142856,359.19642857142856,336.3017653961752,453
2022-10-18,NQZ2,11403.5,11431.75,11081.5,11202.75,0,7,304.60714285714283,363.73214285714283,363.73214285714283,340.7266392964484,454
2022-10-19,NQZ2,11129.75,11284.5,11049.0,11154.5,0,7,304.80357142857144,363.92857142857144,363.92857142857144,341.4068793467021,455
2022-10-20,NQZ2,11111.0,11328.75,11041.25,11087.75,0,7,299.42857142857144,347.73214285714283,347.73214285714283,333.8421022505091,456
2022-10-21,NQZ2,11043.75,11374.25,10995.25,11354.0,0,7,296.17857142857144,344.48214285714283,344.48214285714283,330.5319520897584,457
2022-10-24,NQZ2,11359.5,11515.75,11207.75,11479.5,0,7,300.5,348.125,348.125,333.99395551191856,458
2022-10-25,NQZ2,11515.75,11727.5,11515.0,11712.5,0,7,311.01785714285717,342.67857142857144,342.67857142857144,332.13724440392434,459
2022-10-26,NQZ2,11474.5,11703.5,11433.0,11453.0,0,7,301.5892857142857,335.7857142857143,335.7857142857143,326.12744123221546,460
2022-10-27,NQZ2,11401.0,11464.0,11220.25,11240.0,0,7,306.98214285714283,341.82142857142856,341.82142857142856,322.79690971562866,461
2022-10-28,NQZ2,11213.75,11605.5,11206.25,11584.5,0,7,302.48214285714283,323.5892857142857,323.5892857142857,317.15070187879803,462
2022-10-31,NQZ2,11488.25,11522.5,11367.25,11448.25,0,7,313.19642857142856,334.30357142857144,334.30357142857144,323.01493745888394,463
2022-11-01,NQZ2,11595.25,11619.0,11315.75,11330.0,0,7,304.8392857142857,330.375,330.375,315.46029906896365,464
2022-11-02,NQZ2,11330.0,11460.0,10936.75,10938.5,0,7,316.48214285714283,342.01785714285717,342.01785714285717,314.58813484975195,465
2022-11-03,NQZ2,10829.25,10888.5,10708.0,10724.75,0,7,306.85714285714283,332.39285714285717,332.39285714285717,329.4925537890554,466
2022-11-04,NQZ2,10932.25,10974.25,10662.75,10892.75,0,7,285.4107142857143,314.51785714285717,314.51785714285717,322.42165708983714,467
2022-11-07,NQZ2,10938.75,11038.5,10847.25,11014.5,0,7,297.14285714285717,308.32142857142856,308.32142857142856,321.64153872627736,468
2022-11-08,NQZ2,11076.5,11231.25,10928.75,11094.25,0,7,285.7857142857143,296.9642857142857,296.9642857142857,312.3278573886861,469
2022-11-09,NQZ2,11018.25,11049.0,10822.25,10831.0,0,7,290.57142857142856,301.75,301.75,311.6258675752085,470
2022-11-10,NQZ2,11356.5,11644.75,11269.25,11628.75,0,7,286.23214285714283,300.64285714285717,300.64285714285717,308.79544846269357,471
2022-11-11,NQZ2,11624.25,11876.75,11569.25,11847.75,0,7,285.98214285714283,331.69642857142856,331.69642857142856,344.86363071535834,472
2022-11-14,NQZ2,11760.25,11898.5,11702.0,11742.25,0,7,285.94642857142856,331.6607142857143,331.6607142857143,342.1947999499756,473
2022-11-15,NQZ2,12021.25,12063.5,11764.5,11905.5,0,7,284.80357142857144,327.98214285714283,327.98214285714283,331.7880285249774,474
2022-11-16,NQZ2,11823.75,11836.25,11706.5,11740.5,0,7,286.8392857142857,330.9642857142857,330.9642857142857,331.0353122017647,475
2022-11-17,NQZ2,11551.0,11775.0,11543.75,11712.25,0,7,278.69642857142856,327.76785714285717,327.76785714285717,321.60421847306725,476
2022-11-18,NQZ2,11837.75,11842.5,11607.0,11707.5,0,7,266.69642857142856,315.76785714285717,315.76785714285717,315.150345724991,477
2022-11-21,NQZ2,11649.5,11699.75,11553.0,11587.25,0,7,272.42857142857144,317.07142857142856,317.07142857142856,309.46103531606303,478
2022-11-22,NQZ2,11617.25,11759.25,11527.25,11751.75,0,7,261.25,306.44642857142856,306.44642857142856,298.3923899363443,479
2022-11-23,NQZ2,11749.5,11892.75,11741.75,11868.75,0,7,240.44642857142858,285.64285714285717,285.64285714285717,293.6500763694625,480
2022-11-24,NQZ2,11914.0,11925.0,11898.75,11910.75,0,4,238.33928571428572,279.9642857142857,279.9642857142857,283.4607852002152,481
2022-11-25,NQZ2,11798.25,11827.5,11766.25,11786.75,0,5,217.96428571428572,261.73214285714283,261.73214285714283,267.2314434001998,482
2022-11-28,NQZ2,11703.5,11788.5,11575.25,11611.25,0,7,208.67857142857142,258.39285714285717,258.39285714285717,258.46491172875693,483
2022-11-29,NQZ2,11622.0,11638.5,11465.0,11523.5,0,7,202.30357142857142,252.01785714285714,252.01785714285714,255.23527517670286,484
2022-11-30,NQZ2,11534.0,12053.75,11498.0,12051.5,0,7,198.5,244.98214285714286,244.98214285714286,249.3970412355098,485
2022-12-01,NQZ2,12057.0,12145.0,11943.25,12060.0,0,7,211.375,226.55357142857142,226.55357142857142,271.2793954329734,486
2022-12-02,NQZ2,11845.5,12047.5,11837.25,12013.75,0,7,203.82142857142858,219.0,219.0,266.3130100449039,487
2022-12-05,NQZ2,11920.0,11972.25,11745.5,11802.75,0,7,204.80357142857142,220.875,220.875,263.2013664702679,488
2022-12-06,NQZ2,11799.0,11805.75,11502.0,11562.5,0,7,199.64285714285714,217.08928571428572,217.08928571428572,263.56198315096304,489
2022-12-07,NQZ2,11509.5,11596.25,11440.5,11508.0,0,7,212.07142857142858,224.57142857142858,224.57142857142858,266.4325557830371,490
2022-12-08,NQZ2,11565.5,11685.75,11477.25,11645.25,0,7,206.67857142857142,219.17857142857142,219.17857142857142,258.52665894139164,491
2022-12-09,NQZ2,11601.75,11718.25,11550.0,11571.0,0,7,204.75,217.25,217.25,254.95332615986368,492
2022-12-12,NQH3,11693.25,11834.5,11647.5,11834.0,0,7,206.28571428571428,218.23214285714286,218.23214285714286,248.76023143415912,493
2022-12-13,NQH3,12288.75,12303.75,11847.0,11959.0,0,7,203.07142857142858,220.48214285714286,215.01785714285714,249.8130720460049,494
2022-12-14,NQH3,11931.0,12069.5,11729.0,11862.75,0,7,224.91071428571428,243.25,237.78571428571428,265.5228526141474,495
2022-12-15,NQH3,11686.25,11715.5,11404.0,11460.5,0,7,247.35714285714286,263.55357142857144,258.0892857142857,270.8783631417083,496
2022-12-16,NQH3,11429.0,11491.5,11275.5,11342.25,0,7,265.23214285714283,286.0,280.5357142857143,284.2977657744434,497
2022-12-19,NQH3,11354.0,11359.0,11131.75,11188.0,0,7,265.42857142857144,286.19642857142856,280.73214285714283,279.41935393341174,498
2022-12-20,NQH3,11133.5,11247.0,11066.75,11175.5,0,7,269.26785714285717,290.0357142857143,284.57142857142856,275.6929715095966,499
2022-12-21,NQH3,11217.5,11389.75,11181.0,11336.25,0,7,242.44642857142858,263.2142857142857,257.75,268.87561640176824,500
2022-12-22,NQH3,11203.0,11208.25,10870.5,11054.75,0,7,242.94642857142858,264.10714285714283,258.64285714285717,264.97378665878483,501
2022-12-23,NQH3,10997.0,11103.25,10916.25,11080.0,0,7,252.05357142857142,281.4642857142857,276.0,279.31494475458595,502
2022-12-27,NQH3,11051.5,11056.0,10896.0,10918.75,0,7,249.21428571428572,275.6607142857143,270.19642857142856,272.72102012925836,503
2022-12-28,NQH3,10900.25,10996.5,10758.75,10770.25,0,7,238.94642857142858,267.10714285714283,261.64285714285717,266.3838044057399,504
2022-12-29,NQH3,10885.5,11071.5,10856.5,11032.0,0,7,244.80357142857142,272.9642857142857,267.5,264.3385326624728,505
2022-12-30,NQH3,10911.5,11026.0,10855.5,11023.0,0,7,245.26785714285714,279.5892857142857,274.125,266.9750660437247,506
2023-01-03,NQH3,11119.0,11182.0,10844.75,10942.75,0,7,245.42857142857142,280.17857142857144,274.7142857142857,260.51256132631585,507
2023-01-04,NQH3,11033.5,11068.5,10863.5,10996.25,0,7,256.1607142857143,285.44642857142856,285.44642857142856,265.9938069458647,508
2023-01-05,NQH3,10922.5,10927.25,10805.0,10820.0,0,7,238.17857142857142,266.5357142857143,266.5357142857143,261.6371064497315,509
2023-01-06,NQH3,10891.0,11165.75,10766.25,11114.5,0,7,222.58928571428572,255.875,255.875,256.6094559890364,510
2023-01-09,NQH3,11199.75,11385.5,11159.75,11188.0,0,7,228.875,251.64285714285714,251.64285714285714,266.8159234183909,511
2023-01-10,NQH3,11142.75,11286.25,11120.75,11286.0,0,7,229.57142857142858,255.57142857142858,255.57142857142858,267.114786031363,512
2023-01-11,NQH3,11323.75,11479.5,11291.0,11476.5,0,7,225.16071428571428,251.16071428571428,251.16071428571428,259.8565870291228,513
2023-01-12,NQH3,11490.0,11574.75,11311.25,11532.25,0,7,225.75,252.10714285714286,252.10714285714286,255.1168308127569,514
2023-01-13,NQH3,11424.0,11619.5,11408.75,11607.5,0,7,229.66071428571428,255.625,255.625,255.7156286118457,515
2023-01-16,NQH3,11591.25,11611.25,11560.5,11564.0,0,4,220.58928571428572,237.41071428571428,237.41071428571428,252.50379799671387,516
2023-01-17,NQH3,11598.75,11685.0,11549.5,11627.5,0,7,210.85714285714286,227.67857142857142,227.67857142857142,238.09281242552,517
2023-01-18,NQH3,11695.0,11759.5,11470.5,11479.5,0,7,209.10714285714286,224.21428571428572,224.21428571428572,230.76475439512572,518
2023-01-19,NQH3,11407.25,11454.25,11308.5,11360.5,0,7,212.76785714285714,227.875,227.875,234.9244147954739,519
2023-01-20,NQH3,11428.25,11686.75,11383.5,11676.25,0,7,207.82142857142858,218.57142857142858,218.57142857142858,230.35838516722578,520
2023-01-23,NQH3,11704.0,11983.0,11671.75,11931.5,0,7,217.30357142857142,229.26785714285714,229.26785714285714,237.20778622670966,521
2023-01-24,NQH3,11860.0,11951.5,11838.25,11905.75,0,7,215.44642857142858,227.41071428571428,227.41071428571428,242.49651578194468,522
2023-01-25,NQH3,11712.5,11903.5,11604.5,11876.25,0,7,208.89285714285714,220.85714285714286,220.85714285714286,233.26462179752005,523
2023-01-26,NQH3,12017.75,12111.25,11904.25,12105.0,0,7,221.51785714285714,228.71428571428572,228.71428571428572,238.12072024055433,524
2023-01-27,NQH3,12047.25,12308.5,12041.75,12223.25,0,7,207.76785714285714,216.96428571428572,216.96428571428572,237.89781165194333,525
2023-01-30,NQH3,12082.25,12143.25,11960.0,11971.0,0,7,210.69642857142858,216.66071428571428,216.66071428571428,239.9586822482331,526
2023-01-31,NQH3,11974.25,12156.0,11969.0,12153.5,0,7,211.96428571428572,223.64285714285714,223.64285714285714,241.62234780193074,527
2023-02-01,NQH3,12143.75,12516.25,12055.25,12420.75,0,7,211.85714285714286,223.17857142857142,223.17857142857142,237.72075153036425,528
2023-02-02,NQH3,12681.25,12934.5,12647.25,12855.25,0,7,225.96428571428572,237.28571428571428,237.28571428571428,253.66926927819537,529
2023-02-03,NQH3,12574.25,12878.0,12558.5,12624.5,0,7,231.42857142857142,258.92857142857144,258.92857142857144,272.2464643297529,530
2023-02-06,NQH3,12509.0,12608.5,12455.75,12513.25,0,7,250.625,278.125,278.125,275.62171687762765,531
2023-02-07,NQH3,12504.0,12818.5,12459.25,12772.25,0,7,251.85714285714286,280.5,280.5,267.98802281493994,532
2023-02-08,NQH3,12713.75,12752.0,12512.75,12543.25,0,7,256.875,285.51785714285717,285.51785714285717,274.50673547101565,533
2023-02-09,NQH3,12722.5,12728.5,12366.5,12427.25,0,7,263.55357142857144,291.8392857142857,291.8392857142857,273.4348257945145,534
2023-02-10,NQH3,12335.25,12422.0,12243.25,12346.0,0,7,267.75,294.39285714285717,294.39285714285717,279.7609096663349,535
2023-02-13,NQH3,12402.25,12567.0,12352.0,12544.75,0,7,258.2857142857143,285.30357142857144,285.30357142857144,272.9208446901681,536
2023-02-14,NQH3,12474.0,12673.5,12390.5,12630.75,0,7,265.55357142857144,293.0,293.0,269.21221292658464,537
2023-02-15,NQH3,12553.5,12734.5,12524.25,12734.0,0,7,264.4107142857143,291.69642857142856,291.69642857142856,270.19705486040004,538
2023-02-16,NQH3,12524.0,12694.25,12475.75,12481.5,0,7,264.64285714285717,289.92857142857144,289.92857142857144,265.9151223703715,539
2023-02-17,NQH3,12390.0,12423.75,12265.75,12392.0,0,7,261.19642857142856,289.32142857142856,289.32142857142856,265.3676136296307,540
2023-02-20,NQH3,12393.25,12395.75,12366.0,12366.75,0,4,259.39285714285717,285.92857142857144,285.92857142857144,261.82349837037134,541
2023-02-21,NQH3,12229.0,12290.0,12090.25,12098.0,0,7,248.16071428571428,274.69642857142856,274.69642857142856,245.24681991534482,542
2023-02-22,NQH3,12120.75,12190.5,12034.0,12103.0,0,7,229.5,261.51785714285717,261.51785714285717,247.47918992139162,543
2023-02-23,NQH3,12252.5,12259.75,12028.5,12206.25,0,7,220.16071428571428,236.0,236.0,240.98067635557794,544
2023-02-24,NQH3,11993.75,12043.0,11923.0,11998.0,0,7,213.85714285714286,229.69642857142858,229.69642857142858,240.28562804446523,545
2023-02-27,NQH3,12131.0,12189.5,12058.5,12084.0,0,7,211.51785714285714,237.875,237.875,243.35451175557483,546
2023-02-28,NQH3,12055.75,12172.75,12041.5,12064.5,0,7,195.21428571428572,225.89285714285714,225.89285714285714,239.65061805874805,547
2023-03-01,NQH3,12052.0,12079.5,11924.75,11965.25,0,7,187.5,216.73214285714286,216.73214285714286,231.90771676883747,548
2023-03-02,NQH3,11857.5,12096.25,11846.25,12065.75,0,7,172.69642857142858,201.92857142857142,201.92857142857142,226.3964512853491,549
2023-03-03,NQH3,12134.75,12321.25,12111.5,12312.5,0,7,177.78571428571428,206.64285714285714,206.64285714285714,228.0824190506813,550
2023-03-06,NQH3,12360.75,12486.25,12314.25,12323.75,0,7,177.41071428571428,209.10714285714286,209.10714285714286,230.04081768991836,551
2023-03-07,NQH3,12324.25,12362.75,12142.25,12169.0,0,7,169.48214285714286,201.30357142857142,201.30357142857142,226.02004499778133,552
2023-03-08,NQH3,12185.25,12254.5,12108.25,12231.25,0,7,170.21428571428572,202.03571428571428,202.03571428571428,225.62575606936838,553
2023-03-09,NQH3,12246.25,12353.5,11977.5,12006.25,0,7,165.05357142857142,194.03571428571428,194.03571428571428,219.9560592072706,554
2023-03-10,NQH3,12018.0,12079.5,11795.0,11841.25,0,7,180.625,205.48214285714286,205.48214285714286,231.10205497817986,555
2023-03-13,NQM3,11886.5,12213.5,11822.0,12054.25,0,7,198.82142857142858,223.67857142857142,223.67857142857142,234.91619390830988,556
2023-03-14,NQM3,12208.5,12356.5,12168.5,12328.5,0,7,212.51785714285714,231.89285714285714,231.89285714285714,246.10075148628772,557
2023-03-15,NQM3,12210.5,12407.5,12152.25,12392.0,0,7,214.76785714285714,242.30357142857142,242.30357142857142,250.11141209441004,558
2023-03-16,NQM3,12345.25,12735.75,12314.0,12716.5,0,7,216.48214285714286,244.01785714285714,244.01785714285714,250.47845408766648,559
2023-03-17,NQM3,12712.5,12811.25,12569.5,12647.5,0,7,238.03571428571428,253.91071428571428,253.91071428571428,262.7121359385474,560
2023-03-20,NQM3,12623.0,12708.0,12529.5,12693.0,0,7,245.94642857142858,257.5,257.5,261.21484051436545,561
2023-03-21,NQM3,12775.25,12898.25,12712.5,12877.25,0,7,249.32142857142858,260.875,260.875,255.3066376204822,562
2023-03-22,NQM3,12872.75,13082.0,12696.0,12699.0,0,7,251.53571428571428,264.48214285714283,264.48214285714283,251.7311635047335,563
2023-03-23,NQM3,12855.0,13031.0,12733.5,12847.25,0,7,261.25,274.19642857142856,274.19642857142856,261.3217946829668,564
2023-03-24,NQM3,12826.75,12896.0,12728.0,12894.5,0,7,267.51785714285717,279.6607142857143,279.6607142857143,266.37023791989776,565
2023-03-27,NQM3,12919.25,12965.25,12765.5,12799.75,0,7,267.23214285714283,279.25,279.25,259.3437923541908,566
2023-03-28,NQM3,12776.25,12777.25,12634.25,12732.5,0,7,265.75,277.76785714285717,277.76785714285717,255.08709290032,567
2023-03-29,NQM3,12887.25,12994.0,12854.5,12969.0,0,7,265.51785714285717,279.14285714285717,279.14285714285717,248.68801483601143,568
2023-03-30,NQM3,13064.75,13111.75,13011.25,13085.25,0,7,248.625,270.9642857142857,270.9642857142857,249.60315663343917,569
2023-03-31,NQM3,13092.0,13311.5,13080.25,13301.5,0,7,235.48214285714286,260.8392857142857,260.8392857142857,241.9707883024792,570
2023-04-03,NQM3,13210.0,13278.75,13154.0,13268.5,0,7,224.03571428571428,249.39285714285714,249.39285714285714,241.20501770944497,571
2023-04-04,NQM3,13284.75,13326.75,13168.25,13223.5,0,7,219.51785714285714,238.33928571428572,238.33928571428572,234.51180215877034,572
2023-04-05,NQM3,13173.75,13182.0,13006.0,13079.5,0,7,212.60714285714286,231.42857142857142,231.42857142857142,229.08238771885817,573
2023-04-06,NQM3,13012.5,13191.0,12953.25,13171.25,0,7,195.05357142857142,216.83928571428572,216.83928571428572,228.25507431036831,574
2023-04-10,NQM3,13043.75,13164.75,12967.5,13164.5,0,7,194.76785714285714,216.55357142857142,216.55357142857142,228.93328328819916,575
2023-04-11,NQM3,13159.25,13160.5,13053.5,13076.5,0,7,196.10714285714286,218.35714285714286,218.35714285714286,227.1344773390421,576
2023-04-12,NQM3,13157.0,13180.5,12937.75,12958.5,0,7,190.48214285714286,211.625,211.625,218.8391575291105,577
2023-04-13,NQM3,13027.75,13228.0,13019.75,13209.75,0,7,180.25,201.39285714285714,201.39285714285714,220.54707484845974,578
2023-04-14,NQM3,13139.25,13255.0,13058.0,13181.0,0,7,173.875,196.92857142857142,196.92857142857142,224.04371235928403,579
2023-04-17,NQM3,13162.5,13206.0,13076.75,13189.5,0,7,175.94642857142858,199.0,199.0,222.11201861933517,580
2023-04-18,NQM3,13280.0,13297.75,13138.0,13189.25,0,7,170.91071428571428,193.96428571428572,193.96428571428572,215.47901728938265,581
2023-04-19,NQM3,13085.25,13226.75,13080.5,13182.75,0,7,172.10714285714286,193.55357142857142,193.55357142857142,211.49837319728388,582
2023-04-20,NQM3,13051.5,13200.0,13021.75,13077.0,0,7,172.58928571428572,185.32142857142858,185.32142857142858,206.83777511176362,583
2023-04-21,NQM3,13057.75,13122.0,12982.5,13088.25,0,7,178.14285714285714,187.85714285714286,187.85714285714286,204.79579117520908,584
2023-04-24,NQM3,13077.5,13134.0,12967.25,13059.25,0,7,171.58928571428572,181.30357142857142,181.30357142857142,200.1318060912656,585
2023-04-25,NQM3,12988.25,13015.5,12806.0,12808.5,0,7,174.58928571428572,182.67857142857142,182.67857142857142,197.74739137046092,586
2023-04-26,NQM3,12950.25,13012.25,12863.75,12882.5,0,7,178.23214285714286,189.44642857142858,189.44642857142858,201.711863415428,587
2023-04-27,NQM3,13040.75,13253.25,13013.5,13231.25,0,7,176.26785714285714,188.46428571428572,188.46428571428572,201.85744460004028,588
2023-04-28,NQM3,13220.25,13324.25,13172.25,13323.75,0,7,176.41071428571428,197.96428571428572,197.96428571428572,213.92119855718028,589
2023-05-01,NQM3,13300.75,13363.5,13258.75,13304.0,0,7,173.17857142857142,194.26785714285714,194.26785714285714,209.498255803096,590
2023-05-02,NQM3,13301.0,13313.25,13110.25,13184.75,0,7,173.01785714285714,193.82142857142858,193.82142857142858,202.01623753144628,591
2023-05-03,NQM3,13198.75,13314.0,13092.5,13100.0,0,7,170.17857142857142,190.98214285714286,190.98214285714286,202.08650627920014,592
2023-05-04,NQM3,13082.75,13131.25,13001.75,13048.0,0,7,171.125,187.55357142857142,187.55357142857142,203.4731844021144,593
2023-05-05,NQM3,13139.25,13359.0,13124.25,13324.0,0,7,166.30357142857142,182.73214285714286,182.73214285714286,198.1893855162491,594
2023-05-08,NQM3,13301.0,13368.0,13254.5,13354.5,0,7,173.83928571428572,195.71428571428572,195.71428571428572,206.24728655080273,595
2023-05-09,NQM3,13281.0,13317.5,13250.5,13266.25,0,7,170.53571428571428,192.41071428571428,192.41071428571428,199.62248036860254,596
2023-05-10,NQM3,13366.5,13446.75,13262.25,13410.5,0,7,164.875,189.39285714285714,189.39285714285714,192.79230319941664,597
2023-05-11,NQM3,13427.25,13470.25,13361.5,13447.25,0,7,165.32142857142858,189.83928571428572,189.83928571428572,192.19999582802976,598
2023-05-12,NQM3,13468.0,13487.25,13310.5,13397.5,0,7,163.125,187.64285714285714,187.64285714285714,186.23928184031337,599
2023-05-15,NQM3,13416.75,13480.0,13351.5,13472.0,0,7,163.83928571428572,188.35714285714286,188.35714285714286,185.5614759945767,600
