unix_ms,t_et,state
1692346500000,2023-08-18 04:15:00,none
1692350100000,2023-08-18 05:15:00,none
1692353700000,2023-08-18 06:15:00,none
1692382500000,2023-08-18 14:15:00,none
1692386100000,2023-08-18 15:15:00,long
1692389700000,2023-08-18 16:15:00,none
1692393300000,2023-08-18 17:15:00,none
1692627300000,2023-08-21 10:15:00,none
1692630900000,2023-08-21 11:15:00,none
1692634500000,2023-08-21 12:15:00,long
1692638100000,2023-08-21 13:15:00,none
1692641700000,2023-08-21 14:15:00,none
1692645300000,2023-08-21 15:15:00,none
1692713700000,2023-08-22 10:15:00,none
1692717300000,2023-08-22 11:15:00,none
1692720900000,2023-08-22 12:15:00,none
1692724500000,2023-08-22 13:15:00,none
1692728100000,2023-08-22 14:15:00,short
1692731700000,2023-08-22 15:15:00,none
1692735300000,2023-08-22 16:15:00,none
1692738900000,2023-08-22 17:15:00,none
1692742500000,2023-08-22 18:15:00,none
1692746100000,2023-08-22 19:15:00,none
1692749700000,2023-08-22 20:15:00,none
1692789300000,2023-08-23 07:15:00,long
1692792900000,2023-08-23 08:15:00,long
1692796500000,2023-08-23 09:15:00,long
1692864900000,2023-08-24 04:15:00,none
1692868500000,2023-08-24 05:15:00,short
1692872100000,2023-08-24 06:15:00,none
1692875700000,2023-08-24 07:15:00,none
1692879300000,2023-08-24 08:15:00,none
1692882900000,2023-08-24 09:15:00,none
1692886500000,2023-08-24 10:15:00,none
1692951300000,2023-08-25 04:15:00,long
1692954900000,2023-08-25 05:15:00,none
1692958500000,2023-08-25 06:15:00,none
1692962100000,2023-08-25 07:15:00,none
1692965700000,2023-08-25 08:15:00,none
1692969300000,2023-08-25 09:15:00,none
1692972900000,2023-08-25 10:15:00,none
1692976500000,2023-08-25 11:15:00,none
1692980100000,2023-08-25 12:15:00,none
1692983700000,2023-08-25 13:15:00,none
1692987300000,2023-08-25 14:15:00,none
1692994500000,2023-08-25 16:15:00,none
1692998100000,2023-08-25 17:15:00,none
1693210500000,2023-08-28 04:15:00,none
1693214100000,2023-08-28 05:15:00,none
1693217700000,2023-08-28 06:15:00,none
1693221300000,2023-08-28 07:15:00,none
1693228500000,2023-08-28 09:15:00,none
1693246500000,2023-08-28 14:15:00,none
1693296900000,2023-08-29 04:15:00,none
1693300500000,2023-08-29 05:15:00,none
1693304100000,2023-08-29 06:15:00,long
1693307700000,2023-08-29 07:15:00,none
1693311300000,2023-08-29 08:15:00,none
1693314900000,2023-08-29 09:15:00,long
1693354500000,2023-08-29 20:15:00,none
1693383300000,2023-08-30 04:15:00,long
1693386900000,2023-08-30 05:15:00,long
1693390500000,2023-08-30 06:15:00,none
1693394100000,2023-08-30 07:15:00,long
1693397700000,2023-08-30 08:15:00,long
1693401300000,2023-08-30 09:15:00,long
1693408500000,2023-08-30 11:15:00,none
1693419300000,2023-08-30 14:15:00,none
1693433700000,2023-08-30 18:15:00,none
1693437300000,2023-08-30 19:15:00,none
1693440900000,2023-08-30 20:15:00,none
1693469700000,2023-08-31 04:15:00,none
1693473300000,2023-08-31 05:15:00,none
1693476900000,2023-08-31 06:15:00,none
1693480500000,2023-08-31 07:15:00,none
1693487700000,2023-08-31 09:15:00,none
1693491300000,2023-08-31 10:15:00,none
1693494900000,2023-08-31 11:15:00,none
1693498500000,2023-08-31 12:15:00,short
1693502100000,2023-08-31 13:15:00,none
1693505700000,2023-08-31 14:15:00,none
1693509300000,2023-08-31 15:15:00,none
1693512900000,2023-08-31 16:15:00,none
1693516500000,2023-08-31 17:15:00,none
1693556100000,2023-09-01 04:15:00,short
1693559700000,2023-09-01 05:15:00,short
1693563300000,2023-09-01 06:15:00,short
1693566900000,2023-09-01 07:15:00,short
1693570500000,2023-09-01 08:15:00,short
1693574100000,2023-09-01 09:15:00,none
1693577700000,2023-09-01 10:15:00,short
1693916100000,2023-09-05 08:15:00,none
1693926900000,2023-09-05 11:15:00,none
1693930500000,2023-09-05 12:15:00,none
1693934100000,2023-09-05 13:15:00,none
1693941300000,2023-09-05 15:15:00,none
1693988100000,2023-09-06 04:15:00,none
1694038500000,2023-09-06 18:15:00,none
1694042100000,2023-09-06 19:15:00,none
1694045700000,2023-09-06 20:15:00,none
1694103300000,2023-09-07 12:15:00,none
1694110500000,2023-09-07 14:15:00,none
1694114100000,2023-09-07 15:15:00,none
1694117700000,2023-09-07 16:15:00,long
1694121300000,2023-09-07 17:15:00,none
1694124900000,2023-09-07 18:15:00,none
1694128500000,2023-09-07 19:15:00,none
1694132100000,2023-09-07 20:15:00,none
1694160900000,2023-09-08 04:15:00,none
1694168100000,2023-09-08 06:15:00,none
1694171700000,2023-09-08 07:15:00,none
1694175300000,2023-09-08 08:15:00,none
1694178900000,2023-09-08 09:15:00,none
1694207700000,2023-09-08 17:15:00,none
1694506500000,2023-09-12 04:15:00,none
1694510100000,2023-09-12 05:15:00,short
1694513700000,2023-09-12 06:15:00,none
1694517300000,2023-09-12 07:15:00,none
1694520900000,2023-09-12 08:15:00,none
1694524500000,2023-09-12 09:15:00,none
1694528100000,2023-09-12 10:15:00,long
1694531700000,2023-09-12 11:15:00,none
1694535300000,2023-09-12 12:15:00,none
1694538900000,2023-09-12 13:15:00,none
1694542500000,2023-09-12 14:15:00,short
1694546100000,2023-09-12 15:15:00,none
1694549700000,2023-09-12 16:15:00,long
1694553300000,2023-09-12 17:15:00,short
1694556900000,2023-09-12 18:15:00,long
1694560500000,2023-09-12 19:15:00,none
1694564100000,2023-09-12 20:15:00,long
1694592900000,2023-09-13 04:15:00,none
1694596500000,2023-09-13 05:15:00,none
1694600100000,2023-09-13 06:15:00,none
1694603700000,2023-09-13 07:15:00,none
1694607300000,2023-09-13 08:15:00,short
1694610900000,2023-09-13 09:15:00,none
1694614500000,2023-09-13 10:15:00,long
1694618100000,2023-09-13 11:15:00,none
1694621700000,2023-09-13 12:15:00,none
1694625300000,2023-09-13 13:15:00,none
1694628900000,2023-09-13 14:15:00,none
1694632500000,2023-09-13 15:15:00,none
1694636100000,2023-09-13 16:15:00,none
1694639700000,2023-09-13 17:15:00,short
1694643300000,2023-09-13 18:15:00,short
1694646900000,2023-09-13 19:15:00,none
1694650500000,2023-09-13 20:15:00,none
1694679300000,2023-09-14 04:15:00,none
1694682900000,2023-09-14 05:15:00,none
1694686500000,2023-09-14 06:15:00,none
1694690100000,2023-09-14 07:15:00,none
1694693700000,2023-09-14 08:15:00,none
1694700900000,2023-09-14 10:15:00,none
1694765700000,2023-09-15 04:15:00,none
1694769300000,2023-09-15 05:15:00,none
1694772900000,2023-09-15 06:15:00,none
1694776500000,2023-09-15 07:15:00,none
1694780100000,2023-09-15 08:15:00,none
1695024900000,2023-09-18 04:15:00,none
1695028500000,2023-09-18 05:15:00,none
1695035700000,2023-09-18 07:15:00,none
1695042900000,2023-09-18 09:15:00,none
1695046500000,2023-09-18 10:15:00,none
1695050100000,2023-09-18 11:15:00,none
1695053700000,2023-09-18 12:15:00,none
1695057300000,2023-09-18 13:15:00,none
1695060900000,2023-09-18 14:15:00,long
1695064500000,2023-09-18 15:15:00,none
1695068100000,2023-09-18 16:15:00,none
1695071700000,2023-09-18 17:15:00,none
1695075300000,2023-09-18 18:15:00,none
1695078900000,2023-09-18 19:15:00,none
1695082500000,2023-09-18 20:15:00,none
1695111300000,2023-09-19 04:15:00,none
1695114900000,2023-09-19 05:15:00,none
1695118500000,2023-09-19 06:15:00,none
1695122100000,2023-09-19 07:15:00,none
1695125700000,2023-09-19 08:15:00,none
1695158100000,2023-09-19 17:15:00,none
1695161700000,2023-09-19 18:15:00,none
1695165300000,2023-09-19 19:15:00,none
1695168900000,2023-09-19 20:15:00,none
1695197700000,2023-09-20 04:15:00,none
1695201300000,2023-09-20 05:15:00,none
1695204900000,2023-09-20 06:15:00,none
1695208500000,2023-09-20 07:15:00,none
1695233700000,2023-09-20 14:15:00,none
1695284100000,2023-09-21 04:15:00,short
1695287700000,2023-09-21 05:15:00,none
1695291300000,2023-09-21 06:15:00,none
1695370500000,2023-09-22 04:15:00,none
1695374100000,2023-09-22 05:15:00,none
1695377700000,2023-09-22 06:15:00,none
1695381300000,2023-09-22 07:15:00,none
1695384900000,2023-09-22 08:15:00,none
1695388500000,2023-09-22 09:15:00,none
1695392100000,2023-09-22 10:15:00,none
1695395700000,2023-09-22 11:15:00,none
1695399300000,2023-09-22 12:15:00,none
1695402900000,2023-09-22 13:15:00,none
1695406500000,2023-09-22 14:15:00,none
1695410100000,2023-09-22 15:15:00,none
1695633300000,2023-09-25 05:15:00,none
1695636900000,2023-09-25 06:15:00,long
1695640500000,2023-09-25 07:15:00,long
1695651300000,2023-09-25 10:15:00,none
1695654900000,2023-09-25 11:15:00,long
1695662100000,2023-09-25 13:15:00,none
1695665700000,2023-09-25 14:15:00,none
1695669300000,2023-09-25 15:15:00,none
1695716100000,2023-09-26 04:15:00,none
1695719700000,2023-09-26 05:15:00,none
1695723300000,2023-09-26 06:15:00,long
1695726900000,2023-09-26 07:15:00,long
1695734100000,2023-09-26 09:15:00,none
1695770100000,2023-09-26 19:15:00,none
1695773700000,2023-09-26 20:15:00,none
1695824100000,2023-09-27 10:15:00,none
1695827700000,2023-09-27 11:15:00,none
1695842100000,2023-09-27 15:15:00,none
1695845700000,2023-09-27 16:15:00,none
1695849300000,2023-09-27 17:15:00,none
1695852900000,2023-09-27 18:15:00,none
1695888900000,2023-09-28 04:15:00,long
1695892500000,2023-09-28 05:15:00,long
1695896100000,2023-09-28 06:15:00,none
1695899700000,2023-09-28 07:15:00,long
1695903300000,2023-09-28 08:15:00,none
1695906900000,2023-09-28 09:15:00,long
1695910500000,2023-09-28 10:15:00,none
1695946500000,2023-09-28 20:15:00,none
1696004100000,2023-09-29 12:15:00,none
1696007700000,2023-09-29 13:15:00,none
1696011300000,2023-09-29 14:15:00,none
1696014900000,2023-09-29 15:15:00,none
1696018500000,2023-09-29 16:15:00,none
1696022100000,2023-09-29 17:15:00,none
1696234500000,2023-10-02 04:15:00,none
1696238100000,2023-10-02 05:15:00,none
1696241700000,2023-10-02 06:15:00,none
1696245300000,2023-10-02 07:15:00,none
1696259700000,2023-10-02 11:15:00,none
1696277700000,2023-10-02 16:15:00,none
1696281300000,2023-10-02 17:15:00,none
1696284900000,2023-10-02 18:15:00,none
1696288500000,2023-10-02 19:15:00,none
1696292100000,2023-10-02 20:15:00,long
1696320900000,2023-10-03 04:15:00,none
1696324500000,2023-10-03 05:15:00,none
1696328100000,2023-10-03 06:15:00,none
1696374900000,2023-10-03 19:15:00,none
1696378500000,2023-10-03 20:15:00,none
1696407300000,2023-10-04 04:15:00,none
1696410900000,2023-10-04 05:15:00,none
1696414500000,2023-10-04 06:15:00,none
1696418100000,2023-10-04 07:15:00,none
1696421700000,2023-10-04 08:15:00,long
1696425300000,2023-10-04 09:15:00,long
1696428900000,2023-10-04 10:15:00,none
1696432500000,2023-10-04 11:15:00,long
1696436100000,2023-10-04 12:15:00,none
1696439700000,2023-10-04 13:15:00,none
1696443300000,2023-10-04 14:15:00,none
1696454100000,2023-10-04 17:15:00,none
1696457700000,2023-10-04 18:15:00,long
1696461300000,2023-10-04 19:15:00,none
1696464900000,2023-10-04 20:15:00,none
1696493700000,2023-10-05 04:15:00,long
1696497300000,2023-10-05 05:15:00,none
1696500900000,2023-10-05 06:15:00,none
1696504500000,2023-10-05 07:15:00,none
1696511700000,2023-10-05 09:15:00,none
1696515300000,2023-10-05 10:15:00,none
1696522500000,2023-10-05 12:15:00,none
1696526100000,2023-10-05 13:15:00,none
1696529700000,2023-10-05 14:15:00,none
1696533300000,2023-10-05 15:15:00,none
1696536900000,2023-10-05 16:15:00,none
1696540500000,2023-10-05 17:15:00,long
1696544100000,2023-10-05 18:15:00,long
1696547700000,2023-10-05 19:15:00,long
1696551300000,2023-10-05 20:15:00,none
1696839300000,2023-10-09 04:15:00,none
1696842900000,2023-10-09 05:15:00,long
1696846500000,2023-10-09 06:15:00,long
1696850100000,2023-10-09 07:15:00,none
1696853700000,2023-10-09 08:15:00,long
1696857300000,2023-10-09 09:15:00,long
1696925700000,2023-10-10 04:15:00,long
1696929300000,2023-10-10 05:15:00,long
1696932900000,2023-10-10 06:15:00,none
1696936500000,2023-10-10 07:15:00,none
1696968900000,2023-10-10 16:15:00,none
1696972500000,2023-10-10 17:15:00,none
1696976100000,2023-10-10 18:15:00,none
1696979700000,2023-10-10 19:15:00,none
1696983300000,2023-10-10 20:15:00,none
1697012100000,2023-10-11 04:15:00,long
1697015700000,2023-10-11 05:15:00,none
1697019300000,2023-10-11 06:15:00,none
1697033700000,2023-10-11 10:15:00,long
1697037300000,2023-10-11 11:15:00,long
1697040900000,2023-10-11 12:15:00,none
1697044500000,2023-10-11 13:15:00,none
1697048100000,2023-10-11 14:15:00,none
1697051700000,2023-10-11 15:15:00,none
1697098500000,2023-10-12 04:15:00,short
1697102100000,2023-10-12 05:15:00,short
1697105700000,2023-10-12 06:15:00,none
1697109300000,2023-10-12 07:15:00,none
1697112900000,2023-10-12 08:15:00,none
1697156100000,2023-10-12 20:15:00,none
1697184900000,2023-10-13 04:15:00,short
1697202900000,2023-10-13 09:15:00,short
1697206500000,2023-10-13 10:15:00,short
1697210100000,2023-10-13 11:15:00,none
1697444100000,2023-10-16 04:15:00,none
1697447700000,2023-10-16 05:15:00,long
1697451300000,2023-10-16 06:15:00,long
1697462100000,2023-10-16 09:15:00,none
1697465700000,2023-10-16 10:15:00,long
1697469300000,2023-10-16 11:15:00,none
1697472900000,2023-10-16 12:15:00,long
1697476500000,2023-10-16 13:15:00,long
1697480100000,2023-10-16 14:15:00,long
1697483700000,2023-10-16 15:15:00,none
1697487300000,2023-10-16 16:15:00,none
1697490900000,2023-10-16 17:15:00,none
1697494500000,2023-10-16 18:15:00,none
1697501700000,2023-10-16 20:15:00,none
1697530500000,2023-10-17 04:15:00,none
1697534100000,2023-10-17 05:15:00,long
1697537700000,2023-10-17 06:15:00,none
1697541300000,2023-10-17 07:15:00,none
1697544900000,2023-10-17 08:15:00,none
1697552100000,2023-10-17 10:15:00,none
1697555700000,2023-10-17 11:15:00,long
1697562900000,2023-10-17 13:15:00,none
1697566500000,2023-10-17 14:15:00,long
1697570100000,2023-10-17 15:15:00,none
1697573700000,2023-10-17 16:15:00,none
1697577300000,2023-10-17 17:15:00,none
1697580900000,2023-10-17 18:15:00,none
1697584500000,2023-10-17 19:15:00,none
1697588100000,2023-10-17 20:15:00,none
1697616900000,2023-10-18 04:15:00,none
1697620500000,2023-10-18 05:15:00,none
1697710500000,2023-10-19 06:15:00,none
1697714100000,2023-10-19 07:15:00,short
1697717700000,2023-10-19 08:15:00,short
1697721300000,2023-10-19 09:15:00,short
1697724900000,2023-10-19 10:15:00,short
1697732100000,2023-10-19 12:15:00,short
1697735700000,2023-10-19 13:15:00,short
1697739300000,2023-10-19 14:15:00,none
1697789700000,2023-10-20 04:15:00,short
1697793300000,2023-10-20 05:15:00,short
1697796900000,2023-10-20 06:15:00,none
1697800500000,2023-10-20 07:15:00,none
1697836500000,2023-10-20 17:15:00,none
1698074100000,2023-10-23 11:15:00,none
1698077700000,2023-10-23 12:15:00,none
1698081300000,2023-10-23 13:15:00,none
1698084900000,2023-10-23 14:15:00,none
1698088500000,2023-10-23 15:15:00,none
1698092100000,2023-10-23 16:15:00,none
1698095700000,2023-10-23 17:15:00,none
1698099300000,2023-10-23 18:15:00,none
1698102900000,2023-10-23 19:15:00,none
1698106500000,2023-10-23 20:15:00,none
1698167700000,2023-10-24 13:15:00,none
1698192900000,2023-10-24 20:15:00,none
1698221700000,2023-10-25 04:15:00,none
1698225300000,2023-10-25 05:15:00,none
1698228900000,2023-10-25 06:15:00,none
1698232500000,2023-10-25 07:15:00,none
1698236100000,2023-10-25 08:15:00,none
1698239700000,2023-10-25 09:15:00,none
1698243300000,2023-10-25 10:15:00,none
1698246900000,2023-10-25 11:15:00,none
1698250500000,2023-10-25 12:15:00,none
1698315300000,2023-10-26 06:15:00,none
1698322500000,2023-10-26 08:15:00,none
1698326100000,2023-10-26 09:15:00,none
1698329700000,2023-10-26 10:15:00,none
1698333300000,2023-10-26 11:15:00,none
1698344100000,2023-10-26 14:15:00,none
1698347700000,2023-10-26 15:15:00,none
1698351300000,2023-10-26 16:15:00,none
1698358500000,2023-10-26 18:15:00,none
1698362100000,2023-10-26 19:15:00,none
1698365700000,2023-10-26 20:15:00,none
1698398100000,2023-10-27 05:15:00,none
1698401700000,2023-10-27 06:15:00,none
1698405300000,2023-10-27 07:15:00,none
1698408900000,2023-10-27 08:15:00,none
1698412500000,2023-10-27 09:15:00,none
1698419700000,2023-10-27 11:15:00,none
1698678900000,2023-10-30 11:15:00,none
1698686100000,2023-10-30 13:15:00,none
1698740100000,2023-10-31 04:15:00,none
1698768900000,2023-10-31 12:15:00,none
1698790500000,2023-10-31 18:15:00,none
1698794100000,2023-10-31 19:15:00,none
1698797700000,2023-10-31 20:15:00,none
1698826500000,2023-11-01 04:15:00,none
1698830100000,2023-11-01 05:15:00,none
1698833700000,2023-11-01 06:15:00,none
1698837300000,2023-11-01 07:15:00,none
1698840900000,2023-11-01 08:15:00,none
1698912900000,2023-11-02 04:15:00,long
1698970500000,2023-11-02 20:15:00,none
1698999300000,2023-11-03 04:15:00,long
1699002900000,2023-11-03 05:15:00,none
1699006500000,2023-11-03 06:15:00,long
1699010100000,2023-11-03 07:15:00,long
1699013700000,2023-11-03 08:15:00,none
1699262100000,2023-11-06 04:15:00,none
1699265700000,2023-11-06 05:15:00,none
1699269300000,2023-11-06 06:15:00,none
1699272900000,2023-11-06 07:15:00,none
1699276500000,2023-11-06 08:15:00,none
1699280100000,2023-11-06 09:15:00,short
1699283700000,2023-11-06 10:15:00,none
1699287300000,2023-11-06 11:15:00,none
1699290900000,2023-11-06 12:15:00,long
1699301700000,2023-11-06 15:15:00,none
1699305300000,2023-11-06 16:15:00,short
1699308900000,2023-11-06 17:15:00,short
1699312500000,2023-11-06 18:15:00,none
1699359300000,2023-11-07 07:15:00,none
1699362900000,2023-11-07 08:15:00,none
1699366500000,2023-11-07 09:15:00,long
1699370100000,2023-11-07 10:15:00,long
1699373700000,2023-11-07 11:15:00,long
1699377300000,2023-11-07 12:15:00,long
1699380900000,2023-11-07 13:15:00,long
1699384500000,2023-11-07 14:15:00,long
1699388100000,2023-11-07 15:15:00,long
1699391700000,2023-11-07 16:15:00,none
1699395300000,2023-11-07 17:15:00,none
1699398900000,2023-11-07 18:15:00,none
1699402500000,2023-11-07 19:15:00,none
1699442100000,2023-11-08 06:15:00,none
1699445700000,2023-11-08 07:15:00,none
1699449300000,2023-11-08 08:15:00,none
1699452900000,2023-11-08 09:15:00,none
1699456500000,2023-11-08 10:15:00,none
1699460100000,2023-11-08 11:15:00,none
1699521300000,2023-11-09 04:15:00,none
1699524900000,2023-11-09 05:15:00,short
1699528500000,2023-11-09 06:15:00,short
1699532100000,2023-11-09 07:15:00,short
1699535700000,2023-11-09 08:15:00,short
1699539300000,2023-11-09 09:15:00,short
1699542900000,2023-11-09 10:15:00,none
1699546500000,2023-11-09 11:15:00,short
1699550100000,2023-11-09 12:15:00,none
1699607700000,2023-11-10 04:15:00,none
1699611300000,2023-11-10 05:15:00,none
1699614900000,2023-11-10 06:15:00,none
1699618500000,2023-11-10 07:15:00,none
1699622100000,2023-11-10 08:15:00,none
1699625700000,2023-11-10 09:15:00,none
1699629300000,2023-11-10 10:15:00,none
1699632900000,2023-11-10 11:15:00,none
1699636500000,2023-11-10 12:15:00,none
1699640100000,2023-11-10 13:15:00,long
1699866900000,2023-11-13 04:15:00,short
