universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,mfe_pts,mfe_ts,mae_pts,mae_ts,close_1600_pnl_pts,minutes_held,mfe_before_mae,year,entry_hour_et,signal_hour_et,sweep_level,swept_level_type,mss_ts,model,stop_distance,imb_confluence,ob_confluence,stop_loss,take_profit,s_to_fav_5,s_to_fav_10,s_to_fav_15,s_to_fav_20,s_to_fav_30,s_to_fav_50,s_to_adv_5,s_to_adv_10,s_to_adv_15,s_to_adv_20,s_to_adv_30,s_to_adv_50
p4,2021-01-26T16:00:00.000Z,2021-01-26,sell,16488.25,true,,2021-01-26T16:05:46.000Z,66.25,2021-01-26T16:59:35.000Z,11.50,2021-01-26T16:06:25.000Z,36.75,294.23,false,2021,11,11,,,,M,9,,,16497.25,16474.5,115,135,138,161,197,2349,14,25,,,,
p2,2021-01-26T19:30:00.000Z,2021-01-26,buy,16413.25,false,cutoff_1600_unfilled,,,,,,,,,2021,14,14,,,,W,45.5,,,16367.75,16478,,,,,,,,,,,,
p5,2021-01-26T19:30:00.000Z,2021-01-26,buy,16449,true,,2021-01-26T19:54:05.000Z,25.50,2021-01-26T20:29:30.000Z,13.25,2021-01-26T20:53:42.000Z,2.50,65.92,true,2021,14,14,,,,W,24.75,,,16424.25,16469,62,105,337,962,,,3535,3569,,,,
p2,2021-01-26T19:45:00.000Z,2021-01-26,buy,16403.75,false,cutoff_1600_unfilled,,,,,,,,,2021,14,14,,,,W,32.25,,,16371.5,16486.5,,,,,,,,,,,,
p2,2021-01-26T21:00:00.000Z,2021-01-26,buy,16389.75,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,W,45.25,,,16344.5,16453,,,,,,,,,,,,
p4,2021-01-27T04:00:00.000Z,2021-01-27,sell,16541,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,M,19.25,,,16560.25,16510.25,,,,,,,,,,,,
p4,2021-01-27T04:15:00.000Z,2021-01-27,buy,16475.25,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,W,28.75,,,16446.5,16518.25,,,,,,,,,,,,
p4,2021-01-27T04:30:00.000Z,2021-01-27,buy,16467.25,false,order_ttl_expired,,,,,,,,,2021,23,23,,,,W,35,,,16432.25,16538.25,,,,,,,,,,,,
p3,2021-01-27T04:45:00.000Z,2021-01-27,sell,16584.5,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,M,39,,,16623.5,16501.75,,,,,,,,,,,,
p5,2021-01-27T07:00:00.000Z,2021-01-27,sell,16529.75,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,5.75,,,16535.5,16521,,,,,,,,,,,,
p4,2021-01-27T07:15:00.000Z,2021-01-27,buy,16518.5,true,,2021-01-27T07:16:22.000Z,14.75,2021-01-27T09:03:21.000Z,530.75,2021-01-27T20:37:35.000Z,-432.00,823.63,true,2021,2,2,,,,W,10,,,16508.5,16532.75,285,6406,,,,,2638,2640,3652,3652,13438,13790
p4,2021-01-27T07:45:00.000Z,2021-01-27,sell,16525.5,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,M,17,,,16542.5,16514.75,,,,,,,,,,,,
p3,2021-01-27T08:15:00.000Z,2021-01-27,sell,16517.25,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,9.5,,,16526.75,16506.25,,,,,,,,,,,,
p5,2021-01-27T09:00:00.000Z,2021-01-27,sell,16518.5,true,,2021-01-27T09:02:37.000Z,530.75,2021-01-27T20:37:35.000Z,14.75,2021-01-27T09:03:21.000Z,432.00,717.38,false,2021,4,4,,,,M,15,,,16533.5,16502,1200,3624,4207,6496,7063,7415,21,31,,,,
p4,2021-01-27T10:15:00.000Z,2021-01-27,buy,16491.75,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,W,11.75,,,16480,16508.25,,,,,,,,,,,,
p1,2021-01-27T10:30:00.000Z,2021-01-27,sell,16536.25,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,M,16,,,16552.25,16508.5,,,,,,,,,,,,
p1,2021-01-27T12:15:00.000Z,2021-01-27,sell,16451.25,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,M,29.75,,,16481,16406.25,,,,,,,,,,,,
p3,2021-01-27T12:15:00.000Z,2021-01-27,sell,16427.25,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,M,19.75,,,16447,16412,,,,,,,,,,,,
p5,2021-01-27T13:15:00.000Z,2021-01-27,buy,16305.5,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,27.5,,,16278,16343.25,,,,,,,,,,,,
p1,2021-01-27T14:45:00.000Z,2021-01-27,sell,16233.5,true,,2021-01-27T14:57:28.000Z,245.75,2021-01-27T20:37:35.000Z,116.50,2021-01-27T15:53:37.000Z,147.00,362.53,false,2021,9,9,,,,M,34.25,,,16267.75,16197,18,5746,5757,5804,6692,7282,1,30,115,144,244,357
p5,2021-01-27T14:45:00.000Z,2021-01-27,buy,16149.5,true,,2021-01-27T14:50:32.000Z,200.50,2021-01-27T15:53:37.000Z,161.75,2021-01-27T20:37:35.000Z,-63.00,369.47,true,2021,9,9,,,,W,27,,,16122.5,16218.5,7,33,36,37,41,290,180,180,16972,17110,17929,18072
p4,2021-01-27T15:00:00.000Z,2021-01-27,buy,16197.25,false,close_beyond_leg_terminus,,,,,,,,,2021,10,10,,,,W,39.75,,,16157.5,16257,,,,,,,,,,,,
p1,2021-01-27T16:00:00.000Z,2021-01-27,buy,16319.5,true,,2021-01-27T16:00:37.000Z,6.00,2021-01-27T16:03:11.000Z,331.75,2021-01-27T20:37:35.000Z,-233.00,299.38,true,2021,11,11,,,,W,11.25,,,16308.25,16332.25,152,,,,,,8,76,345,391,815,1072
p2,2021-01-27T19:15:00.000Z,2021-01-27,sell,16287.75,false,close_beyond_leg_terminus,,,,,,,,,2021,14,14,,,,M,20,,,16307.75,16257.5,,,,,,,,,,,,
p4,2021-01-27T19:45:00.000Z,2021-01-27,buy,16100.5,true,,2021-01-27T19:51:44.000Z,17.00,2021-01-27T19:57:17.000Z,112.75,2021-01-27T20:37:35.000Z,-14.00,68.27,true,2021,14,14,,,,W,46.75,,,16053.75,16172.25,141,163,331,,,,0,6,75,202,565,1913
p1,2021-01-28T04:00:00.000Z,2021-01-28,buy,16008.5,true,,2021-01-28T04:25:28.000Z,352.25,2021-01-28T18:48:26.000Z,135.50,2021-01-28T09:24:20.000Z,144.00,994.53,false,2021,23,23,,,,W,18.5,,,15990,16038.5,140,246,3742,3777,33606,33864,0,500,531,676,1607,10584
p2,2021-01-28T04:00:00.000Z,2021-01-28,sell,16114.25,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,M,39.25,,,16153.5,16020.5,,,,,,,,,,,,
p4,2021-01-28T07:15:00.000Z,2021-01-28,buy,15948.25,true,,2021-01-28T07:34:19.000Z,412.50,2021-01-28T18:48:26.000Z,75.25,2021-01-28T09:24:20.000Z,204.25,805.68,false,2021,2,2,,,,W,29,,,15919.25,15979.75,262,303,729,753,807,2124,9,109,112,4204,4323,4334
p3,2021-01-28T10:00:00.000Z,2021-01-28,sell,15941.5,false,close_beyond_leg_terminus,,,,,,,,,2021,5,5,,,,M,11.75,,,15953.25,15925,,,,,,,,,,,,
p5,2021-01-28T11:45:00.000Z,2021-01-28,buy,15933.5,false,close_beyond_leg_terminus,,,,,,,,,2021,6,6,,,,W,28.5,,,15905,15969,,,,,,,,,,,,
p5,2021-01-28T12:30:00.000Z,2021-01-28,sell,16036,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,M,13.5,,,16049.5,16018.5,,,,,,,,,,,,
p3,2021-01-28T12:45:00.000Z,2021-01-28,buy,15946.5,true,,2021-01-28T13:14:24.000Z,414.25,2021-01-28T18:48:26.000Z,7.50,2021-01-28T13:15:08.000Z,206.00,465.60,false,2021,8,7,,,,W,44.5,,,15902,16021.25,211,401,414,836,1191,1418,8,,,,,
p4,2021-01-28T13:45:00.000Z,2021-01-28,buy,15998,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,18.25,,,15979.75,16026,,,,,,,,,,,,
p2,2021-01-28T14:45:00.000Z,2021-01-28,buy,16108.25,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,W,49.25,,,16059,16217.75,,,,,,,,,,,,
p3,2021-01-28T15:30:00.000Z,2021-01-28,sell,16220.75,true,,2021-01-28T15:33:41.000Z,80.75,2021-01-28T20:59:58.000Z,140.00,2021-01-28T18:48:26.000Z,68.25,326.32,false,2021,10,10,,,,M,19,,,16239.75,16184.25,69,70,138,151,430,469,1,32,923,924,989,1941
p4,2021-01-28T15:30:00.000Z,2021-01-28,sell,16244.5,true,,2021-01-28T15:49:08.000Z,104.50,2021-01-28T20:59:58.000Z,116.25,2021-01-28T18:48:26.000Z,92.00,310.87,false,2021,10,10,,,,M,28.75,,,16273.25,16192.25,3,3,7,3418,17091,17860,62,657,779,786,1101,4529
p5,2021-01-28T18:30:00.000Z,2021-01-28,sell,16339.25,true,,2021-01-28T18:32:57.000Z,199.25,2021-01-28T20:59:58.000Z,21.50,2021-01-28T18:48:26.000Z,186.75,147.05,false,2021,13,13,,,,M,12.25,,,16351.5,16320.25,1531,2120,2195,2239,2633,4246,123,229,292,929,,
p1,2021-01-28T19:30:00.000Z,2021-01-28,buy,16312,true,,2021-01-28T19:30:28.000Z,3.75,2021-01-28T19:32:20.000Z,172.00,2021-01-28T20:59:58.000Z,-159.50,89.53,true,2021,14,14,,,,W,10.25,,,16301.75,16323.5,,,,,,,67,346,405,441,1421,2759
p2,2021-01-28T20:45:00.000Z,2021-01-28,buy,16198,true,,2021-01-28T20:45:55.000Z,15.75,2021-01-28T20:53:56.000Z,58.00,2021-01-28T20:59:58.000Z,-45.50,14.08,true,2021,15,15,,,,W,16.5,,,16181.5,16215.75,3,219,477,,,,55,60,64,66,691,839
p1,2021-01-28T21:45:00.000Z,2021-01-28,buy,16043.25,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,W,47.25,,,15996,16157.75,,,,,,,,,,,,
p3,2021-01-28T23:15:00.000Z,2021-01-29,sell,16189.75,false,close_beyond_leg_terminus,,,,,,,,,2021,18,18,,,,M,41.25,,,16231,16111.5,,,,,,,,,,,,
p2,2021-01-29T01:45:00.000Z,2021-01-29,buy,16023.25,true,,2021-01-29T02:24:36.000Z,110.50,2021-01-29T13:48:19.000Z,227.50,2021-01-29T17:49:43.000Z,-142.75,1115.40,true,2021,21,20,,,,W,27.75,,,15995.5,16077.75,0,35,84,95,1175,40196,3531,3531,3577,3577,3831,5710
p1,2021-01-29T03:00:00.000Z,2021-01-29,buy,16028.25,true,,2021-01-29T03:04:38.000Z,105.50,2021-01-29T13:48:19.000Z,232.50,2021-01-29T17:49:43.000Z,-147.75,1075.37,true,2021,22,22,,,,W,11.75,,,16016.5,16040,216,245,30218,30741,30759,37919,0,1129,1129,1175,1180,3308
p5,2021-01-29T03:15:00.000Z,2021-01-29,sell,16049.75,false,close_beyond_leg_terminus,,,,,,,,,2021,22,22,,,,M,15.75,,,16065.5,16023,,,,,,,,,,,,
p2,2021-01-29T08:00:00.000Z,2021-01-29,buy,15937.5,true,,2021-01-29T08:08:36.000Z,196.25,2021-01-29T13:48:19.000Z,141.75,2021-01-29T17:49:43.000Z,-57.00,771.40,true,2021,3,3,,,,W,26.75,,,15910.75,15970.5,278,287,296,737,811,1233,5,5,5,20,67,33988
p5,2021-01-29T11:15:00.000Z,2021-01-29,sell,16059.25,true,,2021-01-29T11:37:17.000Z,263.50,2021-01-29T17:49:43.000Z,74.50,2021-01-29T13:48:19.000Z,178.75,562.72,false,2021,6,6,,,,M,27.5,,,16086.75,16011,15,282,380,548,570,4528,3202,7030,7036,7161,7249,7639
p5,2021-01-29T11:30:00.000Z,2021-01-29,buy,15996.75,false,close_beyond_leg_terminus,,,,,,,,,2021,6,6,,,,W,23,,,15973.75,16046.75,,,,,,,,,,,,
p3,2021-01-29T13:00:00.000Z,2021-01-29,sell,16025.75,true,,2021-01-29T13:00:03.000Z,230.00,2021-01-29T17:49:43.000Z,108.00,2021-01-29T13:48:19.000Z,145.25,479.95,false,2021,8,8,,,,M,16.5,,,16042.25,16006.5,0,5,5,6,8,12,0,0,0,921,976,2173
p5,2021-01-29T13:15:00.000Z,2021-01-29,sell,16073.25,true,,2021-01-29T13:34:32.000Z,277.50,2021-01-29T17:49:43.000Z,60.50,2021-01-29T13:48:19.000Z,192.75,445.47,false,2021,8,8,,,,M,20.5,,,16093.75,16032,9,3448,3637,3640,3713,3922,125,189,208,218,383,772
p4,2021-01-29T13:45:00.000Z,2021-01-29,sell,16134,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,M,31,,,16165,16098,,,,,,,,,,,,
p3,2021-01-29T14:45:00.000Z,2021-01-29,sell,16044,true,,2021-01-29T14:55:50.000Z,248.25,2021-01-29T17:49:43.000Z,80.00,2021-01-29T15:31:26.000Z,163.50,364.17,false,2021,9,9,,,,M,30.5,,,16074.5,15979.5,81,104,105,603,626,659,2,3,150,162,890,1551
p5,2021-01-29T14:45:00.000Z,2021-01-29,sell,16060.75,true,,2021-01-29T14:58:21.000Z,265.00,2021-01-29T17:49:43.000Z,63.25,2021-01-29T15:31:26.000Z,180.25,361.65,false,2021,9,9,,,,M,42.5,,,16103.25,15975.25,3,61,62,139,194,482,733,734,741,887,1395,1575
p3,2021-01-29T15:30:00.000Z,2021-01-29,buy,16040.5,true,,2021-01-29T15:44:07.000Z,49.00,2021-01-29T16:00:32.000Z,244.75,2021-01-29T17:49:43.000Z,-160.00,315.88,true,2021,10,10,,,,W,36.5,,,16004,16121.5,0,222,259,266,827,,34,41,53,156,1588,1784
p4,2021-01-29T16:00:00.000Z,2021-01-29,sell,16132,false,close_beyond_leg_terminus,,,,,,,,,2021,11,11,,,,M,48.25,,,16180.25,16066,,,,,,,,,,,,
p3,2021-01-29T18:00:00.000Z,2021-01-29,buy,15796.75,false,close_beyond_leg_terminus,,,,,,,,,2021,13,13,,,,W,25,,,15771.75,15824.25,,,,,,,,,,,,
p4,2021-01-29T19:30:00.000Z,2021-01-29,sell,15972.5,false,close_beyond_leg_terminus,,,,,,,,,2021,14,14,,,,M,47.25,,,16019.75,15894,,,,,,,,,,,,
p2,2021-01-29T19:45:00.000Z,2021-01-29,buy,15812.5,false,close_beyond_leg_terminus,,,,,,,,,2021,14,14,,,,W,37.25,,,15775.25,15873,,,,,,,,,,,,
p4,2021-01-29T20:45:00.000Z,2021-01-29,sell,15997.25,false,close_beyond_leg_terminus,,,,,,,,,2021,15,15,,,,M,37.75,,,16035,15923,,,,,,,,,,,,
p3,2021-01-29T21:00:00.000Z,2021-01-29,buy,15826,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,W,40.75,,,15785.25,15882.75,,,,,,,,,,,,
p3,2021-02-01T14:00:00.000Z,2021-02-01,buy,15982,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,W,40.25,,,15941.75,16023.75,,,,,,,,,,,,
p3,2021-02-01T15:30:00.000Z,2021-02-01,sell,16062.25,true,,2021-02-01T15:30:56.000Z,54.00,2021-02-01T16:03:23.000Z,176.00,2021-02-01T18:21:49.000Z,-135.00,329.07,true,2021,10,10,,,,M,40.5,,,16102.75,16034.25,51,74,586,586,1394,1826,246,252,731,733,756,3197
p2,2021-02-01T16:45:00.000Z,2021-02-01,buy,16068.75,false,close_beyond_leg_terminus,,,,,,,,,2021,11,11,,,,W,39,,,16029.75,16151.5,,,,,,,,,,,,
p3,2021-02-01T18:30:00.000Z,2021-02-01,sell,16297,false,close_beyond_leg_terminus,,,,,,,,,2021,13,13,,,,M,39.75,,,16336.75,16217,,,,,,,,,,,,
p3,2021-02-01T23:15:00.000Z,2021-02-02,sell,16263.75,false,close_beyond_leg_terminus,,,,,,,,,2021,18,18,,,,M,21.75,,,16285.5,16216.25,,,,,,,,,,,,
p3,2021-02-02T04:00:00.000Z,2021-02-02,buy,16297.75,true,,2021-02-02T04:44:10.000Z,162.50,2021-02-02T19:47:47.000Z,29.75,2021-02-02T07:26:44.000Z,117.50,975.83,false,2021,23,23,,,,W,11.5,,,16286.25,16310.25,435,611,12812,12932,13000,35454,16,991,991,1930,,
p4,2021-02-02T05:30:00.000Z,2021-02-02,sell,16296,false,close_beyond_leg_terminus,,,,,,,,,2021,0,0,,,,M,7.75,,,16303.75,16283.5,,,,,,,,,,,,
p5,2021-02-02T05:45:00.000Z,2021-02-02,buy,16257.5,false,close_beyond_leg_terminus,,,,,,,,,2021,0,0,,,,W,16,,,16241.5,16278.75,,,,,,,,,,,,
p5,2021-02-02T06:30:00.000Z,2021-02-02,buy,16259.5,false,close_beyond_leg_terminus,,,,,,,,,2021,1,1,,,,W,11.75,,,16247.75,16281,,,,,,,,,,,,
p3,2021-02-02T07:30:00.000Z,2021-02-02,sell,16303.25,true,,2021-02-02T08:15:28.000Z,10.75,2021-02-02T08:49:49.000Z,157.00,2021-02-02T19:47:47.000Z,-112.00,764.53,true,2021,3,2,,,,M,15.25,,,16318.5,16266.25,1326,2046,,,,,128,134,254,262,5218,22879
p3,2021-02-02T07:45:00.000Z,2021-02-02,buy,16265.5,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,W,10.25,,,16255.25,16276.5,,,,,,,,,,,,
p3,2021-02-02T08:30:00.000Z,2021-02-02,sell,16335,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,20.5,,,16355.5,16310.75,,,,,,,,,,,,
p3,2021-02-02T08:45:00.000Z,2021-02-02,sell,16303.25,true,,2021-02-02T08:46:38.000Z,10.75,2021-02-02T08:49:49.000Z,157.00,2021-02-02T19:47:47.000Z,-112.00,733.37,true,2021,3,3,,,,M,9.25,,,16312.5,16277.75,173,176,,,,,109,1275,1547,1618,3348,21009
p3,2021-02-02T09:00:00.000Z,2021-02-02,sell,16308.25,true,,2021-02-02T09:02:44.000Z,15.50,2021-02-02T12:00:36.000Z,152.00,2021-02-02T19:47:47.000Z,-107.00,717.27,true,2021,4,4,,,,M,13.75,,,16322,16298.25,129,141,10670,,,,309,581,652,2159,3005,20095
p1,2021-02-02T09:30:00.000Z,2021-02-02,sell,16336.5,true,,2021-02-02T09:42:26.000Z,43.75,2021-02-02T12:00:36.000Z,123.75,2021-02-02T19:47:47.000Z,-78.75,677.57,true,2021,4,4,,,,M,11.75,,,16348.25,16316.75,0,1833,1833,5664,7157,,623,17557,17636,17684,17787,18369
p5,2021-02-02T09:30:00.000Z,2021-02-02,sell,16350.5,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,M,16.25,,,16366.75,16320.75,,,,,,,,,,,,
p3,2021-02-02T10:45:00.000Z,2021-02-02,buy,16299.25,true,,2021-02-02T11:57:30.000Z,161.00,2021-02-02T19:47:47.000Z,6.50,2021-02-02T12:00:36.000Z,116.00,542.50,false,2021,6,5,,,,W,22,,,16277.25,16337,561,653,1021,1518,9250,9455,175,,,,,
p4,2021-02-02T13:00:00.000Z,2021-02-02,sell,16355.5,true,,2021-02-02T14:37:09.000Z,21.50,2021-02-02T14:59:09.000Z,104.75,2021-02-02T19:47:47.000Z,-59.75,382.85,true,2021,9,8,,,,M,40.75,,,16396.25,16301.25,217,925,1270,1320,,,59,83,303,673,686,7667
p4,2021-02-02T13:15:00.000Z,2021-02-02,sell,16341.5,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,M,17.75,,,16359.25,16308,,,,,,,,,,,,
p3,2021-02-02T13:45:00.000Z,2021-02-02,buy,16248.25,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,45.5,,,16202.75,16320.5,,,,,,,,,,,,
p1,2021-02-02T14:30:00.000Z,2021-02-02,sell,16365.5,true,,2021-02-02T14:38:32.000Z,31.50,2021-02-02T14:59:09.000Z,94.75,2021-02-02T19:47:47.000Z,-49.75,381.47,true,2021,9,9,,,,M,32.25,,,16397.75,16314.5,48,54,134,842,1237,,220,590,600,603,2419,8203
p3,2021-02-02T16:30:00.000Z,2021-02-02,buy,16343.75,false,close_beyond_leg_terminus,,,,,,,,,2021,11,11,,,,W,44,,,16299.75,16395.25,,,,,,,,,,,,
p2,2021-02-02T18:30:00.000Z,2021-02-02,buy,16351,false,close_beyond_leg_terminus,,,,,,,,,2021,13,13,,,,W,33,,,16318,16409.5,,,,,,,,,,,,
p5,2021-02-02T20:30:00.000Z,2021-02-02,sell,16489,false,close_beyond_leg_terminus,,,,,,,,,2021,15,15,,,,M,29.75,,,16518.75,16445.5,,,,,,,,,,,,
p2,2021-02-02T20:45:00.000Z,2021-02-02,buy,16368.75,false,cutoff_1600_unfilled,,,,,,,,,2021,15,15,,,,W,41.25,,,16327.5,16428.75,,,,,,,,,,,,
p1,2021-02-02T23:15:00.000Z,2021-02-03,buy,16438.25,false,close_beyond_leg_terminus,,,,,,,,,2021,18,18,,,,W,22.25,,,16416,16466.25,,,,,,,,,,,,
p4,2021-02-03T01:15:00.000Z,2021-02-03,buy,16446.25,false,close_beyond_leg_terminus,,,,,,,,,2021,20,20,,,,W,25,,,16421.25,16492,,,,,,,,,,,,
p3,2021-02-03T04:15:00.000Z,2021-02-03,sell,16520.25,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,M,26,,,16546.25,16488.75,,,,,,,,,,,,
p1,2021-02-03T04:30:00.000Z,2021-02-03,sell,16498.25,false,close_beyond_leg_terminus,,,,,,,,,2021,23,23,,,,M,7.25,,,16505.5,16485.75,,,,,,,,,,,,
p2,2021-02-03T07:15:00.000Z,2021-02-03,buy,16490,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,W,18.25,,,16471.75,16507.5,,,,,,,,,,,,
p3,2021-02-03T07:15:00.000Z,2021-02-03,buy,16491.25,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,W,10,,,16481.25,16510.75,,,,,,,,,,,,
p4,2021-02-03T07:15:00.000Z,2021-02-03,buy,16483.25,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,W,20.5,,,16462.75,16508,,,,,,,,,,,,
p5,2021-02-03T07:15:00.000Z,2021-02-03,sell,16515.25,true,,2021-02-03T07:32:25.000Z,161.75,2021-02-03T20:59:59.000Z,36.00,2021-02-03T08:02:35.000Z,159.75,807.58,false,2021,2,2,,,,M,7.5,,,16522.75,16504.5,300,5708,5734,6378,7255,25146,1169,1179,1322,1376,1612,
p1,2021-02-03T08:30:00.000Z,2021-02-03,sell,16578.75,false,close_beyond_leg_terminus,,,,,,,,,2021,3,3,,,,M,32.75,,,16611.5,16519.25,,,,,,,,,,,,
p5,2021-02-03T13:15:00.000Z,2021-02-03,buy,16476.5,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,16.25,,,16460.25,16502.75,,,,,,,,,,,,
p3,2021-02-03T16:00:00.000Z,2021-02-03,sell,16462.5,true,,2021-02-03T18:45:06.000Z,109.00,2021-02-03T20:59:59.000Z,1.25,2021-02-03T18:45:06.000Z,107.00,134.90,false,2021,13,11,,,,M,45.75,,,16508.25,16372,474,495,732,1891,3788,4506,,,,,,
p2,2021-02-03T18:30:00.000Z,2021-02-03,sell,16507,false,close_beyond_leg_terminus,,,,,,,,,2021,13,13,,,,M,33,,,16540,16430.25,,,,,,,,,,,,
p3,2021-02-03T19:30:00.000Z,2021-02-03,sell,16508.25,false,close_beyond_leg_terminus,,,,,,,,,2021,14,14,,,,M,28.5,,,16536.75,16448.5,,,,,,,,,,,,
p2,2021-02-03T19:45:00.000Z,2021-02-03,buy,16408.25,true,,2021-02-03T20:02:28.000Z,16.50,2021-02-03T20:15:40.000Z,54.75,2021-02-03T20:59:59.000Z,-52.75,57.53,true,2021,15,14,,,,W,43.5,,,16364.75,16463.75,24,288,349,,,,94,952,975,1031,1600,3449
p1,2021-02-03T21:00:00.000Z,2021-02-03,buy,16308,false,post_cutoff_emission,,,,,,,,,2021,16,16,,,,W,39.5,,,16268.5,16374.25,,,,,,,,,,,,
p2,2021-02-04T05:15:00.000Z,2021-02-04,sell,16351,true,,2021-02-04T05:59:44.000Z,16.75,2021-02-04T06:04:24.000Z,168.25,2021-02-04T20:59:59.000Z,-166.25,900.27,true,2021,0,0,,,,M,18,,,16369,16308.5,32,132,267,,,,956,970,1204,1220,3180,3626
p3,2021-02-04T05:15:00.000Z,2021-02-04,buy,16306.75,false,close_beyond_leg_terminus,,,,,,,,,2021,0,0,,,,W,9.75,,,16297,16318.25,,,,,,,,,,,,
p4,2021-02-04T05:15:00.000Z,2021-02-04,buy,16311.5,false,close_beyond_leg_terminus,,,,,,,,,2021,0,0,,,,W,5.5,,,16306,16317.25,,,,,,,,,,,,
p5,2021-02-04T06:00:00.000Z,2021-02-04,buy,16330,false,close_beyond_leg_terminus,,,,,,,,,2021,1,1,,,,W,17.25,,,16312.75,16350.25,,,,,,,,,,,,
p1,2021-02-04T06:45:00.000Z,2021-02-04,buy,16346,false,close_beyond_leg_terminus,,,,,,,,,2021,1,1,,,,W,6.75,,,16339.25,16356,,,,,,,,,,,,
p2,2021-02-04T07:00:00.000Z,2021-02-04,buy,16374,false,close_beyond_leg_terminus,,,,,,,,,2021,2,2,,,,W,35,,,16339,16392,,,,,,,,,,,,
p2,2021-02-04T07:15:00.000Z,2021-02-04,buy,16385.25,true,,2021-02-04T07:54:13.000Z,134.00,2021-02-04T20:59:59.000Z,26.75,2021-02-04T15:04:52.000Z,132.00,785.78,false,2021,2,2,,,,W,7.75,,,16377.5,16402.75,373,1027,1224,1514,2178,23815,29,25697,25711,25718,,
p4,2021-02-04T08:15:00.000Z,2021-02-04,sell,16420,true,,2021-02-04T08:30:37.000Z,61.50,2021-02-04T15:04:52.000Z,99.25,2021-02-04T20:59:59.000Z,-97.25,749.38,true,2021,3,3,,,,M,15.25,,,16435.25,16396,66,622,698,5431,12026,23527,16809,17038,21631,21659,32791,36014
p5,2021-02-04T09:00:00.000Z,2021-02-04,buy,16383.75,false,close_beyond_leg_terminus,,,,,,,,,2021,4,4,,,,W,34.5,,,16349.25,16417.75,,,,,,,,,,,,
p2,2021-02-04T12:15:00.000Z,2021-02-04,sell,16486.5,false,close_beyond_leg_terminus,,,,,,,,,2021,7,7,,,,M,41.75,,,16528.25,16391,,,,,,,,,,,,
p1,2021-02-04T13:00:00.000Z,2021-02-04,sell,16462.25,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,M,31.5,,,16493.75,16410,,,,,,,,,,,,
p2,2021-02-04T13:15:00.000Z,2021-02-04,buy,16405.75,true,,2021-02-04T14:16:58.000Z,113.50,2021-02-04T20:59:59.000Z,47.25,2021-02-04T15:04:52.000Z,111.50,403.03,false,2021,9,8,,,,W,23.5,,,16382.25,16431,276,553,677,788,850,14063,25,1056,1058,1064,2732,
p1,2021-02-04T13:45:00.000Z,2021-02-04,buy,16363.75,false,close_beyond_leg_terminus,,,,,,,,,2021,8,8,,,,W,36.75,,,16327,16417.25,,,,,,,,,,,,
p5,2021-02-04T14:00:00.000Z,2021-02-04,buy,16405.25,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,W,22,,,16383.25,16418.5,,,,,,,,,,,,
p4,2021-02-04T14:15:00.000Z,2021-02-04,sell,16496,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,M,46.75,,,16542.75,16408.25,,,,,,,,,,,,
p4,2021-02-04T14:45:00.000Z,2021-02-04,buy,16340,false,close_beyond_leg_terminus,,,,,,,,,2021,9,9,,,,W,30.25,,,16309.75,16409.25,,,,,,,,,,,,
