Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
108,Entry long,2025-01-29 15:15,B=1|T=20250129T2015,21583.75,1,431675,-1095,-0.25,340,0.08,-1350,-0.31,4555,0.05
109,Exit long,2025-01-29 16:15,X,21585.75,1,430580,1135,0.26,1510,0.35,-2840,-0.66,5690,0.06
109,Entry long,2025-01-29 15:30,B=0|T=20250129T2030,21529,1,430580,1135,0.26,1510,0.35,-2840,-0.66,5690,0.06
110,Exit long,2025-01-29 18:15,X,21516,1,431715,-1395,-0.32,485,0.11,-1600,-0.37,4295,0.04
110,Entry long,2025-01-29 16:15,B=1|T=20250129T2115,21585.75,1,431715,-1395,-0.32,485,0.11,-1600,-0.37,4295,0.04
111,Exit long,2025-01-29 18:30,X,21529.5,1,430320,270,0.06,460,0.11,-10,0.00,4565,0.05
111,Entry long,2025-01-29 18:15,B=0|T=20250129T2315,21516,1,430320,270,0.06,460,0.11,-10,0.00,4565,0.05
112,Exit long,2025-01-30 05:45,X,21620.25,1,430590,1815,0.42,3720,0.86,-70,-0.02,6380,0.06
112,Entry long,2025-01-29 18:30,B=1|T=20250129T2330,21529.5,1,430590,1815,0.42,3720,0.86,-70,-0.02,6380,0.06
113,Exit long,2025-01-30 06:00,X,21651.5,1,432405,625,0.14,660,0.15,-10,0.00,7005,0.07
113,Entry long,2025-01-30 05:45,B=0|T=20250130T1045,21620.25,1,432405,625,0.14,660,0.15,-10,0.00,7005,0.07
114,Exit long,2025-01-30 06:45,X,21640.75,1,433030,-215,-0.05,385,0.09,-335,-0.08,6790,0.07
114,Entry long,2025-01-30 06:00,B=1|T=20250130T1100,21651.5,1,433030,-215,-0.05,385,0.09,-335,-0.08,6790,0.07
115,Exit long,2025-01-30 15:00,X,21677.75,1,432815,740,0.17,2160,0.50,-4425,-1.02,7530,0.08
115,Entry long,2025-01-30 06:45,B=0|T=20250130T1145,21640.75,1,432815,740,0.17,2160,0.50,-4425,-1.02,7530,0.08
116,Exit long,2025-01-30 15:30,X,21542.75,1,433555,-2700,-0.62,445,0.10,-2935,-0.68,4830,0.05
116,Entry long,2025-01-30 15:00,B=1|T=20250130T2000,21677.75,1,433555,-2700,-0.62,445,0.10,-2935,-0.68,4830,0.05
117,Exit long,2025-01-30 18:00,X,21708,1,430855,3305,0.77,3650,0.85,-390,-0.09,8135,0.08
117,Entry long,2025-01-30 15:30,B=0|T=20250130T2030,21542.75,1,430855,3305,0.77,3650,0.85,-390,-0.09,8135,0.08
118,Exit long,2025-01-31 07:45,X,21782.75,1,434160,1495,0.34,2100,0.48,-960,-0.22,9630,0.10
118,Entry long,2025-01-30 18:00,B=1|T=20250130T2300,21708,1,434160,1495,0.34,2100,0.48,-960,-0.22,9630,0.10
119,Exit long,2025-01-31 09:30,X,21819.5,1,435655,735,0.17,1115,0.26,-655,-0.15,10365,0.10
119,Entry long,2025-01-31 07:45,B=0|T=20250131T1245,21782.75,1,435655,735,0.17,1115,0.26,-655,-0.15,10365,0.10
120,Exit long,2025-01-31 13:15,X,21815,1,436390,-90,-0.02,2930,0.67,-420,-0.10,10275,0.10
120,Entry long,2025-01-31 09:30,B=1|T=20250131T1430,21819.5,1,436390,-90,-0.02,2930,0.67,-420,-0.10,10275,0.10
121,Exit long,2025-02-03 01:30,X,21066,1,436300,-14980,-3.43,245,0.06,-17440,-4.00,-4705,-0.05
121,Entry long,2025-01-31 13:15,B=0|T=20250131T1815,21815,1,436300,-14980,-3.43,245,0.06,-17440,-4.00,-4705,-0.05
122,Exit long,2025-02-03 15:45,X,21406.25,1,421320,6805,1.62,9075,2.15,-235,-0.06,2100,0.02
122,Entry long,2025-02-03 01:30,B=1|T=20250203T0630,21066,1,421320,6805,1.62,9075,2.15,-235,-0.06,2100,0.02
123,Exit long,2025-02-03 16:15,X,21507.25,1,428125,2020,0.47,2195,0.51,-360,-0.08,4120,0.04
123,Entry long,2025-02-03 15:45,B=0|T=20250203T2045,21406.25,1,428125,2020,0.47,2195,0.51,-360,-0.08,4120,0.04
124,Exit long,2025-02-03 20:00,X,21512,1,430145,95,0.02,1855,0.43,-325,-0.08,4215,0.04
124,Entry long,2025-02-03 16:15,B=1|T=20250203T2115,21507.25,1,430145,95,0.02,1855,0.43,-325,-0.08,4215,0.04
125,Exit long,2025-02-04 07:00,X,21425.5,1,430240,-1730,-0.40,180,0.04,-5390,-1.25,2485,0.02
125,Entry long,2025-02-03 20:00,B=0|T=20250204T0100,21512,1,430240,-1730,-0.40,180,0.04,-5390,-1.25,2485,0.02
126,Exit long,2025-02-04 20:45,X,21570.25,1,428510,2895,0.68,5370,1.25,-405,-0.09,5380,0.05
126,Entry long,2025-02-04 07:00,B=1|T=20250204T1200,21425.5,1,428510,2895,0.68,5370,1.25,-405,-0.09,5380,0.05
127,Exit long,2025-02-05 09:00,X,21532.5,1,431405,-755,-0.18,365,0.08,-2810,-0.65,4625,0.05
127,Entry long,2025-02-04 20:45,B=0|T=20250205T0145,21570.25,1,431405,-755,-0.18,365,0.08,-2810,-0.65,4625,0.05
128,Exit long,2025-02-06 01:15,X,21823.25,1,430650,5815,1.35,6005,1.39,-630,-0.15,10440,0.10
128,Entry long,2025-02-05 09:00,B=1|T=20250205T1400,21532.5,1,430650,5815,1.35,6005,1.39,-630,-0.15,10440,0.10
129,Exit long,2025-02-06 13:15,X,21830.25,1,436465,140,0.03,510,0.12,-2350,-0.54,10580,0.11
129,Entry long,2025-02-06 01:15,B=0|T=20250206T0615,21823.25,1,436465,140,0.03,510,0.12,-2350,-0.54,10580,0.11
130,Exit long,2025-02-06 13:45,X,21816.5,1,436605,-275,-0.06,230,0.05,-405,-0.09,10305,0.10
130,Entry long,2025-02-06 13:15,B=1|T=20250206T1815,21830.25,1,436605,-275,-0.06,230,0.05,-405,-0.09,10305,0.10
131,Exit long,2025-02-06 15:45,X,21870.75,1,436330,1085,0.25,1315,0.30,-2100,-0.48,11390,0.11
131,Entry long,2025-02-06 13:45,B=0|T=20250206T1845,21816.5,1,436330,1085,0.25,1315,0.30,-2100,-0.48,11390,0.11
132,Exit long,2025-02-06 16:00,X,21817.5,1,437415,-1065,-0.24,110,0.03,-2180,-0.50,10325,0.10
132,Entry long,2025-02-06 15:45,B=1|T=20250206T2045,21870.75,1,437415,-1065,-0.24,110,0.03,-2180,-0.50,10325,0.10
133,Exit long,2025-02-06 16:15,X,21841.5,1,436350,480,0.11,660,0.15,-225,-0.05,10805,0.11
133,Entry long,2025-02-06 16:00,B=0|T=20250206T2100,21817.5,1,436350,480,0.11,660,0.15,-225,-0.05,10805,0.11
134,Exit long,2025-02-07 00:15,X,21853,1,436830,230,0.05,1155,0.26,-680,-0.16,11035,0.11
134,Entry long,2025-02-06 16:15,B=1|T=20250206T2115,21841.5,1,436830,230,0.05,1155,0.26,-680,-0.16,11035,0.11
135,Exit long,2025-02-07 02:30,X,21870.5,1,437060,350,0.08,425,0.10,-535,-0.12,11385,0.11
135,Entry long,2025-02-07 00:15,B=0|T=20250207T0515,21853,1,437060,350,0.08,425,0.10,-535,-0.12,11385,0.11
136,Exit long,2025-02-07 02:45,X,21861,1,437410,-190,-0.04,55,0.01,-190,-0.04,11195,0.11
136,Entry long,2025-02-07 02:30,B=1|T=20250207T0730,21870.5,1,437410,-190,-0.04,55,0.01,-190,-0.04,11195,0.11
137,Exit long,2025-02-07 03:00,X,21868.75,1,437220,155,0.04,415,0.09,-15,0.00,11350,0.11
137,Entry long,2025-02-07 02:45,B=0|T=20250207T0745,21861,1,437220,155,0.04,415,0.09,-15,0.00,11350,0.11
138,Exit long,2025-02-07 03:15,X,21844,1,437375,-495,-0.11,50,0.01,-715,-0.16,10855,0.11
138,Entry long,2025-02-07 03:00,B=1|T=20250207T0800,21868.75,1,437375,-495,-0.11,50,0.01,-715,-0.16,10855,0.11
139,Exit long,2025-02-07 08:30,X,21881.75,1,436880,755,0.17,1720,0.39,-1075,-0.25,11610,0.12
139,Entry long,2025-02-07 03:15,B=0|T=20250207T0815,21844,1,436880,755,0.17,1720,0.39,-1075,-0.25,11610,0.12
140,Exit long,2025-02-07 10:00,X,21719.5,1,437635,-3245,-0.74,1725,0.39,-3915,-0.89,8365,0.08
140,Entry long,2025-02-07 08:30,B=1|T=20250207T1330,21881.75,1,437635,-3245,-0.74,1725,0.39,-3915,-0.89,8365,0.08
141,Exit long,2025-02-09 18:45,X,21644.75,1,434390,-1495,-0.34,1690,0.39,-6030,-1.39,6870,0.07
141,Entry long,2025-02-07 10:00,B=0|T=20250207T1500,21719.5,1,434390,-1495,-0.34,1690,0.39,-6030,-1.39,6870,0.07
142,Exit long,2025-02-10 16:00,X,21826.25,1,432895,3630,0.84,4985,1.15,-50,-0.01,10500,0.11
142,Entry long,2025-02-09 18:45,B=1|T=20250209T2345,21644.75,1,432895,3630,0.84,4985,1.15,-50,-0.01,10500,0.11
143,Exit long,2025-02-11 07:45,X,21749,1,436525,-1545,-0.35,255,0.06,-2145,-0.49,8955,0.09
143,Entry long,2025-02-10 16:00,B=0|T=20250210T2100,21826.25,1,436525,-1545,-0.35,255,0.06,-2145,-0.49,8955,0.09
144,Exit long,2025-02-11 08:00,X,21741.75,1,434980,-145,-0.03,105,0.02,-195,-0.04,8810,0.09
144,Entry long,2025-02-11 07:45,B=1|T=20250211T1245,21749,1,434980,-145,-0.03,105,0.02,-195,-0.04,8810,0.09
145,Exit long,2025-02-11 09:30,X,21789.75,1,434835,960,0.22,1095,0.25,-1445,-0.33,9770,0.10
145,Entry long,2025-02-11 08:00,B=0|T=20250211T1300,21741.75,1,434835,960,0.22,1095,0.25,-1445,-0.33,9770,0.10
146,Exit long,2025-02-11 12:00,X,21731.25,1,435795,-1170,-0.27,1635,0.38,-1480,-0.34,8600,0.09
146,Entry long,2025-02-11 09:30,B=1|T=20250211T1430,21789.75,1,435795,-1170,-0.27,1635,0.38,-1480,-0.34,8600,0.09
147,Exit long,2025-02-11 12:15,X,21790.5,1,434625,1185,0.27,1255,0.29,-185,-0.04,9785,0.10
147,Entry long,2025-02-11 12:00,B=0|T=20250211T1700,21731.25,1,434625,1185,0.27,1255,0.29,-185,-0.04,9785,0.10
148,Exit long,2025-02-11 12:30,X,21768.25,1,435810,-445,-0.10,110,0.03,-490,-0.11,9340,0.09
148,Entry long,2025-02-11 12:15,B=1|T=20250211T1715,21790.5,1,435810,-445,-0.10,110,0.03,-490,-0.11,9340,0.09
149,Exit long,2025-02-11 13:30,X,21822,1,435365,1075,0.25,1305,0.30,-410,-0.09,10415,0.10
149,Entry long,2025-02-11 12:30,B=0|T=20250211T1730,21768.25,1,435365,1075,0.25,1305,0.30,-410,-0.09,10415,0.10
150,Exit long,2025-02-11 15:30,X,21784.75,1,436440,-745,-0.17,370,0.08,-1120,-0.26,9670,0.10
150,Entry long,2025-02-11 13:30,B=1|T=20250211T1830,21822,1,436440,-745,-0.17,370,0.08,-1120,-0.26,9670,0.10
151,Exit long,2025-02-12 07:30,X,21818.25,1,435695,670,0.15,930,0.21,-975,-0.22,10340,0.10
151,Entry long,2025-02-11 15:30,B=0|T=20250211T2030,21784.75,1,435695,670,0.15,930,0.21,-975,-0.22,10340,0.10
152,Exit long,2025-02-12 08:30,X,21550.5,1,436365,-5355,-1.23,635,0.15,-6080,-1.39,4985,0.05
152,Entry long,2025-02-12 07:30,B=1|T=20250212T1230,21818.25,1,436365,-5355,-1.23,635,0.15,-6080,-1.39,4985,0.05
153,Exit long,2025-02-12 11:30,X,21731.75,1,431010,3625,0.84,4455,1.03,-795,-0.18,8610,0.09
153,Entry long,2025-02-12 08:30,B=0|T=20250212T1330,21550.5,1,431010,3625,0.84,4455,1.03,-795,-0.18,8610,0.09
154,Exit long,2025-02-13 02:00,X,21882,1,434635,3005,0.69,3905,0.90,-335,-0.08,11615,0.12
154,Entry long,2025-02-12 11:30,B=1|T=20250212T1630,21731.75,1,434635,3005,0.69,3905,0.90,-335,-0.08,11615,0.12
155,Exit long,2025-02-13 10:00,X,21935.5,1,437640,1070,0.24,1650,0.38,-2580,-0.59,12685,0.13
155,Entry long,2025-02-13 02:00,B=0|T=20250213T0700,21882,1,437640,1070,0.24,1650,0.38,-2580,-0.59,12685,0.13
156,Exit long,2025-02-14 00:30,X,22122.5,1,438710,3740,0.85,4275,0.97,-900,-0.21,16425,0.16
156,Entry long,2025-02-13 10:00,B=1|T=20250213T1500,21935.5,1,438710,3740,0.85,4275,0.97,-900,-0.21,16425,0.16
157,Exit long,2025-02-14 10:00,X,22150,1,442450,550,0.12,820,0.19,-1600,-0.36,16975,0.17
157,Entry long,2025-02-14 00:30,B=0|T=20250214T0530,22122.5,1,442450,550,0.12,820,0.19,-1600,-0.36,16975,0.17
158,Exit long,2025-02-14 10:15,X,22138.75,1,443000,-225,-0.05,115,0.03,-595,-0.13,16750,0.17
158,Entry long,2025-02-14 10:00,B=1|T=20250214T1500,22150,1,443000,-225,-0.05,115,0.03,-595,-0.13,16750,0.17
159,Exit long,2025-02-14 10:45,X,22165,1,442775,525,0.12,660,0.15,-765,-0.17,17275,0.17
159,Entry long,2025-02-14 10:15,B=0|T=20250214T1515,22138.75,1,442775,525,0.12,660,0.15,-765,-0.17,17275,0.17
160,Exit long,2025-02-14 11:00,X,22151.75,1,443300,-265,-0.06,105,0.02,-525,-0.12,17010,0.17
160,Entry long,2025-02-14 10:45,B=1|T=20250214T1545,22165,1,443300,-265,-0.06,105,0.02,-525,-0.12,17010,0.17
161,Exit long,2025-02-14 12:45,X,22157.25,1,443035,110,0.02,225,0.05,-1195,-0.27,17120,0.17
161,Entry long,2025-02-14 11:00,B=0|T=20250214T1600,22151.75,1,443035,110,0.02,225,0.05,-1195,-0.27,17120,0.17
162,Exit long,2025-02-17 02:15,X,22260.25,1,443145,2060,0.46,2490,0.56,-245,-0.06,19180,0.19
162,Entry long,2025-02-14 12:45,B=1|T=20250214T1745,22157.25,1,443145,2060,0.46,2490,0.56,-245,-0.06,19180,0.19
163,Exit long,2025-02-17 21:30,X,22248.75,1,445205,-230,-0.05,185,0.04,-1355,-0.30,18950,0.19
163,Entry long,2025-02-17 02:15,B=0|T=20250217T0715,22260.25,1,445205,-230,-0.05,185,0.04,-1355,-0.30,18950,0.19
164,Exit long,2025-02-18 09:15,X,22258.25,1,444975,190,0.04,1420,0.32,-20,0.00,19140,0.19
164,Entry long,2025-02-17 21:30,B=1|T=20250218T0230,22248.75,1,444975,190,0.04,1420,0.32,-20,0.00,19140,0.19
165,Exit long,2025-02-18 15:45,X,22238.75,1,445165,-390,-0.09,195,0.04,-3110,-0.70,18750,0.19
165,Entry long,2025-02-18 09:15,B=0|T=20250218T1415,22258.25,1,445165,-390,-0.09,195,0.04,-3110,-0.70,18750,0.19
166,Exit long,2025-02-19 05:15,X,22216.25,1,444775,-450,-0.10,1050,0.24,-520,-0.12,18300,0.18
166,Entry long,2025-02-18 15:45,B=1|T=20250218T2045,22238.75,1,444775,-450,-0.10,1050,0.24,-520,-0.12,18300,0.18
167,Exit long,2025-02-19 07:00,X,22244.75,1,444325,570,0.13,715,0.16,-415,-0.09,18870,0.19
167,Entry long,2025-02-19 05:15,B=0|T=20250219T1015,22216.25,1,444325,570,0.13,715,0.16,-415,-0.09,18870,0.19
168,Exit long,2025-02-19 07:15,X,22245.25,1,444895,10,0.00,70,0.02,-130,-0.03,18880,0.19
168,Entry long,2025-02-19 07:00,B=1|T=20250219T1200,22244.75,1,444895,10,0.00,70,0.02,-130,-0.03,18880,0.19
169,Exit long,2025-02-19 13:30,X,22251.75,1,444905,130,0.03,380,0.09,-2545,-0.57,19010,0.19
169,Entry long,2025-02-19 07:15,B=0|T=20250219T1215,22245.25,1,444905,130,0.03,380,0.09,-2545,-0.57,19010,0.19
170,Exit long,2025-02-19 13:45,X,22232.5,1,445035,-385,-0.09,65,0.01,-425,-0.10,18625,0.19
170,Entry long,2025-02-19 13:30,B=1|T=20250219T1830,22251.75,1,445035,-385,-0.09,65,0.01,-425,-0.10,18625,0.19
171,Exit long,2025-02-19 14:00,X,22270,1,444650,750,0.17,755,0.17,-125,-0.03,19375,0.19
171,Entry long,2025-02-19 13:45,B=0|T=20250219T1845,22232.5,1,444650,750,0.17,755,0.17,-125,-0.03,19375,0.19
172,Exit long,2025-02-19 15:15,X,22219.25,1,445400,-1015,-0.23,595,0.13,-1290,-0.29,18360,0.18
172,Entry long,2025-02-19 14:00,B=1|T=20250219T1900,22270,1,445400,-1015,-0.23,595,0.13,-1290,-0.29,18360,0.18
173,Exit long,2025-02-19 15:45,X,22247,1,444385,555,0.12,785,0.18,-70,-0.02,18915,0.19
173,Entry long,2025-02-19 15:15,B=0|T=20250219T2015,22219.25,1,444385,555,0.12,785,0.18,-70,-0.02,18915,0.19
174,Exit long,2025-02-19 16:00,X,22216.5,1,444940,-610,-0.14,5,0.00,-665,-0.15,18305,0.18
174,Entry long,2025-02-19 15:45,B=1|T=20250219T2045,22247,1,444940,-610,-0.14,5,0.00,-665,-0.15,18305,0.18
175,Exit long,2025-02-19 18:00,X,22232.75,1,444330,325,0.07,360,0.08,-160,-0.04,18630,0.19
175,Entry long,2025-02-19 16:00,B=0|T=20250219T2100,22216.5,1,444330,325,0.07,360,0.08,-160,-0.04,18630,0.19
176,Exit long,2025-02-19 18:15,X,22223.25,1,444655,-190,-0.04,55,0.01,-265,-0.06,18440,0.18
176,Entry long,2025-02-19 18:00,B=1|T=20250219T2300,22232.75,1,444655,-190,-0.04,55,0.01,-265,-0.06,18440,0.18
177,Exit long,2025-02-19 19:45,X,22227.25,1,444465,80,0.02,115,0.03,-485,-0.11,18520,0.19
177,Entry long,2025-02-19 18:15,B=0|T=20250219T2315,22223.25,1,444465,80,0.02,115,0.03,-485,-0.11,18520,0.19
178,Exit long,2025-02-19 20:00,X,22208.25,1,444545,-380,-0.09,55,0.01,-445,-0.10,18140,0.18
178,Entry long,2025-02-19 19:45,B=1|T=20250220T0045,22227.25,1,444545,-380,-0.09,55,0.01,-445,-0.10,18140,0.18
179,Exit long,2025-02-20 04:00,X,22188.25,1,444165,-400,-0.09,65,0.01,-1345,-0.30,17740,0.18
179,Entry long,2025-02-19 20:00,B=0|T=20250220T0100,22208.25,1,444165,-400,-0.09,65,0.01,-1345,-0.30,17740,0.18
180,Exit long,2025-02-20 09:45,X,22010.75,1,443765,-3550,-0.80,745,0.17,-3755,-0.85,14190,0.14
180,Entry long,2025-02-20 04:00,B=1|T=20250220T0900,22188.25,1,443765,-3550,-0.80,745,0.17,-3755,-0.85,14190,0.14
181,Exit long,2025-02-20 18:30,X,22171,1,440215,3205,0.73,3275,0.74,-1195,-0.27,17395,0.17
181,Entry long,2025-02-20 09:45,B=0|T=20250220T1445,22010.75,1,440215,3205,0.73,3275,0.74,-1195,-0.27,17395,0.17
182,Exit long,2025-02-20 19:15,X,22155.5,1,443420,-310,-0.07,5,0.00,-435,-0.10,17085,0.17
182,Entry long,2025-02-20 18:30,B=1|T=20250220T2330,22171,1,443420,-310,-0.07,5,0.00,-435,-0.10,17085,0.17
183,Exit long,2025-02-20 21:00,X,22151.75,1,443110,-75,-0.02,100,0.02,-565,-0.13,17010,0.17
183,Entry long,2025-02-20 19:15,B=0|T=20250221T0015,22155.5,1,443110,-75,-0.02,100,0.02,-565,-0.13,17010,0.17
184,Exit long,2025-02-20 21:15,X,22144.25,1,443035,-150,-0.03,20,0.00,-160,-0.04,16860,0.17
184,Entry long,2025-02-20 21:00,B=1|T=20250221T0200,22151.75,1,443035,-150,-0.03,20,0.00,-160,-0.04,16860,0.17
185,Exit long,2025-02-20 21:45,X,22150,1,442885,115,0.03,265,0.06,-55,-0.01,16975,0.17
185,Entry long,2025-02-20 21:15,B=0|T=20250221T0215,22144.25,1,442885,115,0.03,265,0.06,-55,-0.01,16975,0.17
186,Exit long,2025-02-20 22:30,X,22143,1,443000,-140,-0.03,90,0.02,-185,-0.04,16835,0.17
186,Entry long,2025-02-20 21:45,B=1|T=20250221T0245,22150,1,443000,-140,-0.03,90,0.02,-185,-0.04,16835,0.17
187,Exit long,2025-02-21 01:00,X,22137.5,1,442860,-110,-0.02,40,0.01,-630,-0.14,16725,0.17
187,Entry long,2025-02-20 22:30,B=0|T=20250221T0330,22143,1,442860,-110,-0.02,40,0.01,-630,-0.14,16725,0.17
188,Exit long,2025-02-21 09:30,X,22120,1,442750,-350,-0.08,2160,0.49,-795,-0.18,16375,0.16
188,Entry long,2025-02-21 01:00,B=1|T=20250221T0600,22137.5,1,442750,-350,-0.08,2160,0.49,-795,-0.18,16375,0.16
189,Exit long,2025-02-23 22:15,X,21774,1,442400,-6920,-1.56,635,0.14,-9345,-2.11,9455,0.09
189,Entry long,2025-02-21 09:30,B=0|T=20250221T1430,22120,1,442400,-6920,-1.56,635,0.14,-9345,-2.11,9455,0.09
190,Exit long,2025-02-24 09:45,X,21567.5,1,435480,-4130,-0.95,780,0.18,-4275,-0.98,5325,0.05
190,Entry long,2025-02-23 22:15,B=1|T=20250224T0315,21774,1,435480,-4130,-0.95,780,0.18,-4275,-0.98,5325,0.05
191,Exit long,2025-02-24 12:30,X,21647,1,431350,1590,0.37,1725,0.40,-2625,-0.61,6915,0.07
191,Entry long,2025-02-24 09:45,B=0|T=20250224T1445,21567.5,1,431350,1590,0.37,1725,0.40,-2625,-0.61,6915,0.07
192,Exit long,2025-02-24 12:45,X,21605.25,1,432940,-835,-0.19,255,0.06,-955,-0.22,6080,0.06
192,Entry long,2025-02-24 12:30,B=1|T=20250224T1730,21647,1,432940,-835,-0.19,255,0.06,-955,-0.22,6080,0.06
193,Exit long,2025-02-24 13:15,X,21647.75,1,432105,850,0.20,1105,0.26,-80,-0.02,6930,0.07
193,Entry long,2025-02-24 12:45,B=0|T=20250224T1745,21605.25,1,432105,850,0.20,1105,0.26,-80,-0.02,6930,0.07
194,Exit long,2025-02-24 13:45,X,21608.75,1,432955,-780,-0.18,155,0.04,-1050,-0.24,6150,0.06
194,Entry long,2025-02-24 13:15,B=1|T=20250224T1815,21647.75,1,432955,-780,-0.18,155,0.04,-1050,-0.24,6150,0.06
195,Exit long,2025-02-24 21:30,X,21435,1,432175,-3475,-0.80,615,0.14,-4845,-1.12,2675,0.03
195,Entry long,2025-02-24 13:45,B=0|T=20250224T1845,21608.75,1,432175,-3475,-0.80,615,0.14,-4845,-1.12,2675,0.03
196,Exit long,2025-02-25 02:15,X,21354.25,1,428700,-1615,-0.38,200,0.05,-1680,-0.39,1060,0.01
196,Entry long,2025-02-24 21:30,B=1|T=20250225T0230,21435,1,428700,-1615,-0.38,200,0.05,-1680,-0.39,1060,0.01
197,Exit long,2025-02-25 03:00,X,21400,1,427085,915,0.21,1015,0.24,-965,-0.23,1975,0.02
197,Entry long,2025-02-25 02:15,B=0|T=20250225T0715,21354.25,1,427085,915,0.21,1015,0.24,-965,-0.23,1975,0.02
198,Exit long,2025-02-25 03:15,X,21367.75,1,428000,-645,-0.15,30,0.01,-780,-0.18,1330,0.01
198,Entry long,2025-02-25 03:00,B=1|T=20250225T0800,21400,1,428000,-645,-0.15,30,0.01,-780,-0.18,1330,0.01
199,Exit long,2025-02-25 06:30,X,21380.5,1,427355,255,0.06,575,0.13,-1635,-0.38,1585,0.02
199,Entry long,2025-02-25 03:15,B=0|T=20250225T0815,21367.75,1,427355,255,0.06,575,0.13,-1635,-0.38,1585,0.02
200,Exit long,2025-02-25 09:30,X,21314,1,427610,-1330,-0.31,1425,0.33,-1395,-0.33,255,0.00
200,Entry long,2025-02-25 06:30,B=1|T=20250225T1130,21380.5,1,427610,-1330,-0.31,1425,0.33,-1395,-0.33,255,0.00
201,Exit long,2025-02-25 14:30,X,21204,1,426280,-2200,-0.52,590,0.14,-6480,-1.52,-1945,-0.02
201,Entry long,2025-02-25 09:30,B=0|T=20250225T1430,21314,1,426280,-2200,-0.52,590,0.14,-6480,-1.52,-1945,-0.02
202,Exit long,2025-02-26 08:45,X,21272.75,1,424080,1375,0.32,2570,0.61,-1660,-0.39,-570,-0.01
202,Entry long,2025-02-25 14:30,B=1|T=20250225T1930,21204,1,424080,1375,0.32,2570,0.61,-1660,-0.39,-570,-0.01
203,Exit long,2025-02-26 11:00,X,21396.25,1,425455,2470,0.58,2630,0.62,-1675,-0.39,1900,0.02
203,Entry long,2025-02-26 08:45,B=0|T=20250226T1345,21272.75,1,425455,2470,0.58,2630,0.62,-1675,-0.39,1900,0.02
204,Exit long,2025-02-26 11:15,X,21365.5,1,427925,-615,-0.14,15,0.00,-740,-0.17,1285,0.01
204,Entry long,2025-02-26 11:00,B=1|T=20250226T1600,21396.25,1,427925,-615,-0.14,15,0.00,-740,-0.17,1285,0.01
205,Exit long,2025-02-26 11:30,X,21382.25,1,427310,335,0.08,810,0.19,-350,-0.08,1620,0.02
205,Entry long,2025-02-26 11:15,B=0|T=20250226T1615,21365.5,1,427310,335,0.08,810,0.19,-350,-0.08,1620,0.02
206,Exit long,2025-02-26 11:45,X,21349.75,1,427645,-650,-0.15,540,0.13,-850,-0.20,970,0.01
206,Entry long,2025-02-26 11:30,B=1|T=20250226T1630,21382.25,1,427645,-650,-0.15,540,0.13,-850,-0.20,970,0.01
207,Exit long,2025-02-26 12:00,X,21395.5,1,426995,915,0.21,1030,0.24,-320,-0.07,1885,0.02
207,Entry long,2025-02-26 11:45,B=0|T=20250226T1645,21349.75,1,426995,915,0.21,1030,0.24,-320,-0.07,1885,0.02
208,Exit long,2025-02-26 12:45,X,21248.75,1,427910,-2935,-0.69,245,0.06,-3330,-0.78,-1050,-0.01
208,Entry long,2025-02-26 12:00,B=1|T=20250226T1700,21395.5,1,427910,-2935,-0.69,245,0.06,-3330,-0.78,-1050,-0.01
209,Exit long,2025-02-26 16:45,X,21272.75,1,424975,480,0.11,1565,0.37,-3875,-0.91,-570,-0.01
209,Entry long,2025-02-26 12:45,B=0|T=20250226T1745,21248.75,1,424975,480,0.11,1565,0.37,-3875,-0.91,-570,-0.01
210,Exit long,2025-02-26 18:00,X,21214.25,1,425455,-1170,-0.27,0,0.00,-1195,-0.28,-1740,-0.02
210,Entry long,2025-02-26 16:45,B=1|T=20250226T2145,21272.75,1,425455,-1170,-0.27,0,0.00,-1195,-0.28,-1740,-0.02
211,Exit long,2025-02-27 00:00,X,21198.5,1,424285,-315,-0.07,445,0.10,-2125,-0.50,-2055,-0.02
211,Entry long,2025-02-26 18:00,B=0|T=20250226T2300,21214.25,1,424285,-315,-0.07,445,0.10,-2125,-0.50,-2055,-0.02
212,Exit long,2025-02-27 09:30,X,21191.5,1,423970,-140,-0.03,3760,0.89,-565,-0.13,-2195,-0.02
212,Entry long,2025-02-27 00:00,B=1|T=20250227T0500,21198.5,1,423970,-140,-0.03,3760,0.89,-565,-0.13,-2195,-0.02
213,Exit long,2025-02-28 00:30,X,20638,1,423830,-11070,-2.61,810,0.19,-13520,-3.19,-13265,-0.13
213,Entry long,2025-02-27 09:30,B=0|T=20250227T1430,21191.5,1,423830,-11070,-2.61,810,0.19,-13520,-3.19,-13265,-0.13
214,Exit long,2025-02-28 13:45,X,20542.25,1,412760,-1915,-0.46,2800,0.68,-3550,-0.86,-15180,-0.15
214,Entry long,2025-02-28 00:30,B=1|T=20250228T0530,20638,1,412760,-1915,-0.46,2800,0.68,-3550,-0.86,-15180,-0.15
215,Exit long,2025-02-28 14:30,X,20687.25,1,410845,2900,0.71,3160,0.77,-90,-0.02,-12280,-0.12
215,Entry long,2025-02-28 13:45,B=0|T=20250228T1845,20542.25,1,410845,2900,0.71,3160,0.77,-90,-0.02,-12280,-0.12
